time,open,high,low,close,tick_volume
2019.04.11 00:00,1307.63,1309.08,1289.48,1292.46,40282
2019.04.12 00:00,1292.19,1295.68,1289.88,1290.33,35092
2019.04.15 00:00,1290.87,1291.85,1282.38,1287.74,30285
2019.04.16 00:00,1287.66,1288.67,1272.84,1276.65,37228
2019.04.17 00:00,1276.65,1279.66,1272.9,1273.84,32668
2019.04.18 00:00,1273.06,1277.6,1271.04,1275.47,31224
2019.04.22 00:00,1275.66,1279.72,1273.69,1274.73,21482
2019.04.23 00:00,1274.46,1276.39,1266.18,1272.16,30381
2019.04.24 00:00,1271.97,1278.44,1268.67,1275.47,32631
2019.04.25 00:00,1275.46,1282.5,1273.26,1277.05,34006
2019.04.26 00:00,1276.72,1288.62,1274.32,1285.8,38700
2019.04.29 00:00,1286.36,1286.79,1277.96,1279.64,29956
2019.04.30 00:00,1279.94,1286.09,1279.57,1283.32,36008
2019.05.01 00:00,1283.24,1287.18,1272.78,1276.56,42701
2019.05.02 00:00,1276.91,1277.86,1266.18,1270.41,37860
2019.05.03 00:00,1270.56,1282.47,1268.52,1278.86,39091
2019.05.06 00:00,1280.3,1285.72,1276.88,1280.27,40039
2019.05.07 00:00,1281.02,1285.98,1278.08,1284.24,39542
2019.05.08 00:00,1284.07,1291.39,1279.2,1280.67,41659
2019.05.09 00:00,1280.23,1288.12,1279.51,1283.75,46204
2019.05.10 00:00,1283.52,1289.32,1283.06,1285.59,48224
2019.05.13 00:00,1287.48,1301.14,1281.86,1299.65,44703
2019.05.14 00:00,1299.29,1303.19,1293.6,1296.78,32589
2019.05.15 00:00,1296.54,1300.79,1292.94,1296.33,36272
2019.05.16 00:00,1296.03,1298.67,1283.78,1286.47,34994
2019.05.17 00:00,1286.47,1288.84,1274.67,1277.54,38070
2019.05.20 00:00,1277.22,1278.87,1273.56,1277.6,24527
2019.05.21 00:00,1277.53,1277.81,1269.37,1274.62,23545
2019.05.22 00:00,1274.51,1277.21,1272.38,1273.22,22481
2019.05.23 00:00,1273.21,1287.22,1272.73,1283.27,28911
2019.05.24 00:00,1283.01,1285.12,1280.68,1284.68,22475
2019.05.27 00:00,1284.57,1287.28,1283.67,1284.91,11646
2019.05.28 00:00,1284.87,1286.46,1276.06,1279.23,26591
2019.05.29 00:00,1279.42,1285.46,1279.06,1279.69,31727
2019.05.30 00:00,1279.71,1289.12,1274.92,1288.28,29268
2019.05.31 00:00,1288.33,1306.87,1287.88,1305.35,36975
2019.06.03 00:00,1307.39,1327.87,1305.93,1324.6,39135
2019.06.04 00:00,1324.24,1328.95,1319.82,1325.1,38816
2019.06.05 00:00,1324.3,1343.99,1324.25,1330.09,49702
2019.06.06 00:00,1332.0,1339.74,1327.13,1335.36,42708
2019.06.07 00:00,1335.34,1348.18,1330.18,1340.3,40773
2019.06.10 00:00,1336.64,1337.59,1324.98,1327.84,38615
2019.06.11 00:00,1327.55,1329.79,1319.78,1326.58,37503
2019.06.12 00:00,1326.39,1338.31,1325.93,1333.36,39368
2019.06.13 00:00,1333.11,1343.03,1332.33,1341.83,34792
2019.06.14 00:00,1341.65,1358.07,1337.76,1341.33,47603
2019.06.17 00:00,1341.77,1343.42,1332.88,1339.52,39039
2019.06.18 00:00,1339.2,1354.52,1338.54,1346.39,54742
2019.06.19 00:00,1345.91,1362.49,1341.26,1360.18,52335
2019.06.20 00:00,1360.06,1393.79,1357.61,1388.18,63933
2019.06.21 00:00,1387.14,1411.71,1382.43,1398.66,73412
2019.06.24 00:00,1400.0,1421.26,1399.45,1419.29,52778
2019.06.25 00:00,1419.38,1439.04,1411.87,1423.09,79550
2019.06.26 00:00,1423.56,1423.99,1401.86,1408.89,70047
2019.06.27 00:00,1409.13,1412.07,1398.61,1409.73,51486
2019.06.28 00:00,1409.7,1424.55,1405.59,1409.38,53342
2019.07.01 00:00,1398.54,1398.54,1381.72,1384.15,60100
2019.07.02 00:00,1383.38,1420.91,1383.1,1417.94,51745
2019.07.03 00:00,1421.61,1437.58,1412.0,1418.4,61094
2019.07.04 00:00,1418.58,1421.56,1410.13,1415.18,26874
2019.07.05 00:00,1415.83,1424.1,1386.62,1398.44,49739
2019.07.08 00:00,1398.28,1407.48,1391.63,1395.05,40168
2019.07.09 00:00,1395.02,1399.79,1385.66,1397.3,35530
2019.07.10 00:00,1397.22,1418.72,1389.81,1418.59,42551
2019.07.11 00:00,1418.29,1427.0,1400.99,1403.49,43688
2019.07.12 00:00,1403.98,1416.77,1403.04,1415.17,36643
2019.07.15 00:00,1415.41,1419.64,1407.58,1413.63,33559
2019.07.16 00:00,1413.8,1418.14,1400.97,1405.53,36489
2019.07.17 00:00,1405.75,1426.66,1399.99,1425.93,35063
2019.07.18 00:00,1425.82,1448.01,1414.51,1445.98,51521
2019.07.19 00:00,1446.14,1452.87,1420.13,1424.78,58843
2019.07.22 00:00,1427.39,1429.77,1422.14,1424.5,41046
2019.07.23 00:00,1425.23,1430.04,1414.08,1417.39,40957
2019.07.24 00:00,1417.78,1429.46,1416.22,1425.39,39763
2019.07.25 00:00,1426.02,1433.68,1411.03,1414.04,44893
2019.07.26 00:00,1414.07,1424.72,1413.35,1418.3,32873
2019.07.29 00:00,1418.69,1428.04,1414.68,1426.58,26851
2019.07.30 00:00,1426.52,1433.06,1422.21,1430.62,31197
2019.07.31 00:00,1430.79,1434.08,1410.39,1412.49,45878
2019.08.01 00:00,1413.42,1445.9,1400.39,1443.87,57066
2019.08.02 00:00,1444.74,1448.6,1430.24,1440.89,58304
2019.08.05 00:00,1439.85,1469.65,1436.68,1463.62,53733
2019.08.06 00:00,1468.57,1474.75,1456.36,1474.27,49679
2019.08.07 00:00,1473.46,1510.28,1472.14,1500.94,60095
2019.08.08 00:00,1500.29,1509.42,1489.93,1500.91,50085
2019.08.09 00:00,1505.15,1508.74,1494.73,1496.98,44615
2019.08.12 00:00,1497.75,1519.3,1487.64,1510.78,50789
2019.08.13 00:00,1510.75,1534.91,1479.72,1501.02,70076
2019.08.14 00:00,1501.72,1523.89,1494.06,1516.3,74827
2019.08.15 00:00,1515.88,1526.9,1507.86,1523.0,80780
2019.08.16 00:00,1522.86,1527.9,1503.67,1512.77,56496
2019.08.19 00:00,1512.45,1512.85,1493.14,1495.81,51979
2019.08.20 00:00,1495.6,1508.51,1492.88,1507.19,43454
2019.08.21 00:00,1506.91,1507.93,1496.38,1502.36,41637
2019.08.22 00:00,1501.53,1504.42,1492.38,1497.92,43607
2019.08.23 00:00,1497.8,1530.09,1493.42,1525.93,57902
2019.08.26 00:00,1535.3,1555.1,1524.96,1527.19,79463
2019.08.27 00:00,1526.86,1544.6,1525.58,1542.41,54494
2019.08.28 00:00,1541.78,1546.76,1531.82,1539.03,58187
2019.08.29 00:00,1539.31,1550.25,1519.47,1527.3,67147
2019.08.30 00:00,1527.19,1533.01,1516.97,1519.94,60320
2019.09.02 00:00,1526.23,1533.72,1519.26,1529.44,35600
2019.09.03 00:00,1528.78,1549.61,1521.56,1547.45,63902
2019.09.04 00:00,1546.47,1556.92,1533.73,1552.37,62834
2019.09.05 00:00,1551.81,1552.9,1506.18,1518.87,71472
2019.09.06 00:00,1517.15,1527.78,1502.45,1506.0,79085
2019.09.09 00:00,1507.8,1515.38,1497.52,1498.79,62855
2019.09.10 00:00,1498.62,1500.86,1484.4,1485.14,66239
2019.09.11 00:00,1485.55,1498.16,1484.91,1496.63,51770
2019.09.12 00:00,1497.22,1524.09,1489.11,1498.77,68116
2019.09.13 00:00,1498.4,1508.89,1485.66,1488.07,56828
2019.09.16 00:00,1506.66,1512.0,1495.78,1498.03,65984
2019.09.17 00:00,1498.49,1506.98,1493.34,1501.15,53184
2019.09.18 00:00,1501.2,1511.53,1484.05,1493.84,48481
2019.09.19 00:00,1493.81,1504.4,1488.87,1498.7,58354
2019.09.20 00:00,1498.95,1516.96,1497.84,1516.21,47813
2019.09.23 00:00,1513.93,1526.72,1510.64,1521.92,58388
2019.09.24 00:00,1521.95,1535.63,1515.54,1532.01,61771
2019.09.25 00:00,1531.4,1535.03,1500.4,1503.42,66383
2019.09.26 00:00,1503.65,1512.22,1500.7,1504.34,59251
2019.09.27 00:00,1504.24,1507.29,1486.79,1496.72,68415
2019.09.30 00:00,1495.03,1500.36,1464.38,1472.34,67755
2019.10.01 00:00,1472.33,1487.1,1458.98,1478.91,71976
2019.10.02 00:00,1478.6,1504.92,1474.39,1499.69,71182
2019.10.03 00:00,1499.29,1519.43,1495.71,1504.82,71257
2019.10.04 00:00,1505.1,1513.97,1495.71,1504.3,68660
2019.10.07 00:00,1511.85,1512.45,1487.97,1493.08,68491
2019.10.08 00:00,1493.14,1509.52,1486.87,1505.4,84229
2019.10.09 00:00,1504.96,1512.3,1499.76,1505.49,68331
2019.10.10 00:00,1505.74,1516.92,1490.97,1493.38,88561
2019.10.11 00:00,1493.65,1503.09,1473.89,1488.64,90214
2019.10.14 00:00,1487.42,1497.01,1482.72,1492.97,59742
2019.10.15 00:00,1492.88,1498.28,1477.08,1480.91,66665
2019.10.16 00:00,1480.96,1491.43,1476.92,1489.8,71793
2019.10.17 00:00,1489.8,1497.28,1483.32,1491.7,64529
2019.10.18 00:00,1491.45,1493.95,1484.76,1489.68,56983
2019.10.21 00:00,1491.53,1495.12,1481.57,1484.24,57499
2019.10.22 00:00,1484.42,1488.88,1480.73,1487.43,54984
2019.10.23 00:00,1487.37,1496.05,1487.37,1491.78,51844
2019.10.24 00:00,1491.6,1503.91,1487.88,1503.53,53588
2019.10.25 00:00,1503.4,1517.87,1500.5,1504.14,59569
2019.10.28 00:00,1504.51,1508.08,1489.9,1492.31,60561
2019.10.29 00:00,1492.42,1494.66,1483.49,1487.57,57584
2019.10.30 00:00,1487.7,1496.46,1481.02,1495.55,58675
2019.10.31 00:00,1495.35,1514.14,1493.52,1512.42,56872
2019.11.01 00:00,1512.38,1515.79,1503.17,1513.68,57195
2019.11.04 00:00,1513.26,1514.71,1504.29,1509.39,48719
2019.11.05 00:00,1509.08,1509.53,1479.42,1483.32,67592
2019.11.06 00:00,1482.7,1494.08,1482.14,1490.29,55644
2019.11.07 00:00,1489.86,1492.1,1460.5,1468.38,77339
2019.11.08 00:00,1468.06,1472.84,1456.1,1458.87,65464
2019.11.11 00:00,1459.27,1466.32,1448.08,1455.75,49256
2019.11.12 00:00,1454.85,1460.26,1445.52,1456.05,68449
2019.11.13 00:00,1455.72,1466.94,1455.28,1463.23,65986
2019.11.14 00:00,1462.59,1474.5,1461.02,1471.09,62032
2019.11.15 00:00,1470.75,1471.17,1462.32,1467.59,49951
2019.11.18 00:00,1467.01,1473.8,1456.25,1471.11,52503
2019.11.19 00:00,1471.08,1475.18,1464.67,1472.3,56495
2019.11.20 00:00,1472.0,1478.7,1465.83,1471.4,76960
2019.11.21 00:00,1474.84,1475.53,1462.26,1464.25,90864
2019.11.22 00:00,1463.92,1473.13,1461.2,1461.72,61774
2019.11.25 00:00,1460.9,1462.02,1453.94,1454.95,47075
2019.11.26 00:00,1454.61,1462.79,1449.98,1461.17,44987
2019.11.27 00:00,1461.3,1461.74,1452.45,1454.18,44421
2019.11.28 00:00,1454.3,1458.14,1454.04,1455.6,26014
2019.11.29 00:00,1455.15,1466.46,1452.89,1462.86,38381
2019.12.02 00:00,1464.04,1464.96,1453.84,1462.21,51062
2019.12.03 00:00,1461.81,1481.67,1459.73,1477.15,52626
2019.12.04 00:00,1476.65,1483.96,1471.31,1474.38,62895
2019.12.05 00:00,1474.49,1480.24,1472.81,1475.73,55416
2019.12.06 00:00,1475.36,1479.4,1458.61,1459.36,48945
2019.12.09 00:00,1459.49,1465.3,1458.42,1461.41,37689
2019.12.10 00:00,1461.47,1469.08,1459.89,1464.11,52376
2019.12.11 00:00,1463.6,1478.83,1462.58,1474.67,50670
2019.12.12 00:00,1474.57,1486.64,1463.81,1469.64,52732
2019.12.13 00:00,1466.25,1477.95,1462.28,1475.44,60703
2019.12.16 00:00,1475.26,1479.74,1473.05,1476.04,40074
2019.12.17 00:00,1475.99,1480.4,1474.09,1475.99,40193
2019.12.18 00:00,1475.85,1479.19,1470.32,1475.32,36168
2019.12.19 00:00,1475.17,1481.6,1473.14,1478.74,36742
2019.12.20 00:00,1478.35,1480.9,1475.74,1477.75,32601
2019.12.23 00:00,1478.13,1486.08,1477.38,1485.28,32789
2019.12.24 00:00,1485.1,1499.77,1484.29,1498.27,26705
2019.12.26 00:00,1503.57,1512.51,1502.67,1510.89,26925
2019.12.27 00:00,1510.83,1515.25,1507.25,1510.91,40076
2019.12.30 00:00,1511.46,1516.03,1510.66,1514.93,41178
2019.12.31 00:00,1514.4,1525.2,1514.4,1521.85,32617
2020.01.02 00:00,1520.53,1531.28,1518.33,1528.98,35736
2020.01.03 00:00,1528.8,1553.41,1527.82,1551.93,65223
2020.01.06 00:00,1559.66,1587.42,1559.61,1565.55,80078
2020.01.07 00:00,1564.91,1577.24,1555.19,1573.91,65989
2020.01.08 00:00,1576.29,1611.28,1552.14,1556.05,99319
2020.01.09 00:00,1556.1,1561.17,1540.12,1552.09,61068
2020.01.10 00:00,1551.86,1563.01,1545.65,1561.63,54501
2020.01.13 00:00,1561.29,1561.29,1546.53,1547.72,51719
2020.01.14 00:00,1547.85,1548.72,1535.87,1546.23,59297
2020.01.15 00:00,1545.93,1558.09,1545.82,1556.03,52756
2020.01.16 00:00,1555.89,1557.98,1547.9,1552.3,46009
2020.01.17 00:00,1552.09,1561.12,1549.25,1557.11,46325
2020.01.20 00:00,1557.03,1562.69,1556.27,1560.72,24284
2020.01.21 00:00,1559.88,1568.51,1546.23,1558.01,59007
2020.01.22 00:00,1557.51,1559.14,1550.07,1558.69,49048
2020.01.23 00:00,1558.49,1567.83,1551.8,1562.6,56531
2020.01.24 00:00,1562.11,1575.66,1556.41,1571.11,56096
2020.01.27 00:00,1580.62,1588.2,1575.79,1581.73,70512
2020.01.28 00:00,1581.23,1582.93,1565.43,1567.29,58264
2020.01.29 00:00,1566.31,1577.9,1563.27,1576.59,51389
2020.01.30 00:00,1576.41,1585.91,1572.25,1573.91,66699
2020.01.31 00:00,1573.35,1590.38,1570.85,1588.13,66919
2020.02.03 00:00,1593.11,1593.53,1569.93,1576.41,63931
2020.02.04 00:00,1576.91,1579.47,1548.9,1552.7,57455
2020.02.05 00:00,1552.39,1562.3,1547.33,1555.95,59597
2020.02.06 00:00,1555.89,1568.15,1552.39,1566.53,51766
2020.02.07 00:00,1566.27,1573.97,1560.93,1570.13,66934
2020.02.10 00:00,1571.96,1576.91,1567.92,1571.79,52673
2020.02.11 00:00,1571.73,1573.97,1561.99,1567.59,53398
2020.02.12 00:00,1567.67,1570.35,1561.85,1565.53,48132
2020.02.13 00:00,1565.5,1578.19,1565.46,1575.85,57539
2020.02.14 00:00,1575.87,1584.93,1572.94,1583.71,44665
2020.02.17 00:00,1582.12,1583.67,1578.77,1580.93,23503
2020.02.18 00:00,1584.31,1604.97,1581.85,1601.11,56059
2020.02.19 00:00,1601.31,1612.83,1599.45,1611.31,58226
2020.02.20 00:00,1611.85,1623.61,1603.76,1619.19,71835
2020.02.21 00:00,1619.85,1649.15,1618.85,1643.25,78782
2020.02.24 00:00,1653.25,1689.17,1650.82,1658.33,100211
2020.02.25 00:00,1658.89,1663.49,1624.96,1634.55,111134
2020.02.26 00:00,1634.27,1654.87,1624.75,1640.5,103163
2020.02.27 00:00,1640.69,1660.27,1635.12,1643.99,104055
2020.02.28 00:00,1643.69,1649.35,1562.85,1585.79,115218
2020.03.02 00:00,1591.39,1610.85,1575.23,1589.31,109019
2020.03.03 00:00,1584.06,1649.21,1584.06,1640.29,97004
2020.03.04 00:00,1639.25,1652.55,1631.76,1636.39,97036
2020.03.05 00:00,1637.17,1674.49,1634.89,1671.89,94811
2020.03.06 00:00,1671.99,1691.93,1643.64,1674.09,103385
2020.03.09 00:00,1691.67,1703.36,1657.37,1679.49,77744
2020.03.10 00:00,1678.79,1679.99,1641.74,1648.87,71897
2020.03.11 00:00,1649.77,1671.16,1632.89,1634.85,65127
2020.03.12 00:00,1633.14,1649.92,1560.7,1577.07,57698
2020.03.13 00:00,1578.65,1597.79,1504.52,1529.2,61707
2020.03.16 00:00,1563.79,1574.89,1451.07,1514.42,68623
2020.03.17 00:00,1513.65,1553.77,1465.35,1528.09,56069
2020.03.18 00:00,1527.4,1545.95,1472.96,1486.12,52775
2020.03.19 00:00,1485.81,1500.87,1464.14,1472.61,46494
2020.03.20 00:00,1470.87,1515.89,1455.17,1497.25,45408
2020.03.23 00:00,1502.72,1561.1,1482.9,1553.16,39887
2020.03.24 00:00,1554.7,1632.02,1553.1,1625.23,19290
2020.03.25 00:00,1632.78,1637.93,1593.82,1616.46,21008
2020.03.26 00:00,1613.9,1643.05,1595.79,1629.74,20026
2020.03.27 00:00,1629.32,1635.78,1612.74,1625.74,18967
2020.03.30 00:00,1624.02,1631.57,1610.66,1621.39,18359
2020.03.31 00:00,1620.61,1622.66,1572.77,1575.41,18852
2020.04.01 00:00,1574.34,1599.13,1566.16,1590.32,17797
2020.04.02 00:00,1589.81,1619.35,1582.34,1612.41,21673
2020.04.03 00:00,1612.42,1625.13,1605.66,1615.72,23781
2020.04.06 00:00,1613.02,1668.12,1607.6,1660.13,31197
2020.04.07 00:00,1662.55,1671.81,1642.27,1647.42,30318
2020.04.08 00:00,1646.56,1656.37,1641.26,1644.61,23965
2020.04.09 00:00,1644.47,1690.13,1643.31,1682.34,30683
2020.04.13 00:00,1679.08,1722.11,1673.81,1711.46,31449
2020.04.14 00:00,1710.58,1746.95,1708.36,1726.32,37916
2020.04.15 00:00,1727.96,1730.33,1706.6,1714.52,33084
2020.04.16 00:00,1714.98,1738.75,1707.93,1717.31,37805
2020.04.17 00:00,1717.54,1718.16,1679.34,1682.23,37659
2020.04.20 00:00,1686.02,1702.05,1671.4,1694.56,38673
2020.04.21 00:00,1693.83,1697.58,1659.53,1686.88,38839
2020.04.22 00:00,1685.72,1718.12,1679.7,1713.82,39451
2020.04.23 00:00,1712.1,1738.37,1707.38,1729.73,40786
2020.04.24 00:00,1729.36,1735.99,1710.59,1727.13,37306
2020.04.27 00:00,1719.92,1727.04,1705.85,1713.41,39331
2020.04.28 00:00,1710.21,1715.58,1691.28,1708.43,58309
2020.04.29 00:00,1707.69,1717.14,1697.45,1711.28,59698
2020.04.30 00:00,1712.18,1721.79,1680.53,1685.57,81519
2020.05.01 00:00,1684.67,1705.1,1668.92,1698.95,95196
2020.05.04 00:00,1697.19,1714.3,1691.28,1700.34,57517
2020.05.05 00:00,1699.86,1711.33,1689.4,1704.96,60149
2020.05.06 00:00,1705.16,1707.96,1682.05,1684.6,65619
2020.05.07 00:00,1682.86,1721.9,1682.86,1715.26,68590
2020.05.08 00:00,1715.46,1723.37,1700.61,1700.8,78868
2020.05.11 00:00,1700.66,1711.83,1691.95,1697.43,75751
2020.05.12 00:00,1696.66,1710.84,1693.62,1701.79,71099
2020.05.13 00:00,1702.11,1717.76,1699.04,1715.77,88431
2020.05.14 00:00,1715.82,1736.44,1710.89,1729.76,79779
2020.05.15 00:00,1729.22,1751.17,1727.86,1741.01,82472
2020.05.18 00:00,1739.02,1765.03,1727.21,1732.2,91036
2020.05.19 00:00,1730.97,1747.66,1725.39,1743.8,89784
2020.05.20 00:00,1744.34,1753.79,1742.58,1747.15,84061
2020.05.21 00:00,1747.19,1748.55,1717.1,1726.67,102336
2020.05.22 00:00,1725.46,1740.15,1724.5,1733.3,69649
2020.05.25 00:00,1732.61,1734.25,1721.76,1727.6,36221
2020.05.26 00:00,1727.51,1735.43,1708.63,1710.75,74644
2020.05.27 00:00,1709.32,1715.89,1693.74,1708.98,71277
2020.05.28 00:00,1710.22,1727.51,1706.07,1718.1,74591
2020.05.29 00:00,1717.17,1737.36,1712.55,1728.7,71115
2020.06.01 00:00,1733.53,1744.45,1726.92,1738.98,72858
2020.06.02 00:00,1736.26,1745.06,1721.28,1727.78,70330
2020.06.03 00:00,1725.97,1731.76,1689.33,1697.51,84458
2020.06.04 00:00,1698.6,1721.74,1696.63,1713.96,77772
2020.06.05 00:00,1713.17,1716.06,1670.52,1685.33,83708
2020.06.08 00:00,1679.07,1700.63,1677.28,1698.0,71020
2020.06.09 00:00,1697.37,1720.8,1692.24,1714.14,77442
2020.06.10 00:00,1713.18,1739.71,1707.77,1738.18,77809
2020.06.11 00:00,1737.46,1744.61,1721.56,1726.88,86128
2020.06.12 00:00,1727.4,1742.93,1722.14,1729.91,59806
2020.06.15 00:00,1729.88,1734.12,1704.09,1724.57,60263
2020.06.16 00:00,1723.83,1732.79,1716.71,1726.25,61314
2020.06.17 00:00,1725.79,1730.21,1712.48,1726.45,50417
2020.06.18 00:00,1725.7,1737.11,1717.22,1721.95,50747
2020.06.19 00:00,1721.06,1745.13,1721.06,1741.29,50321
2020.06.22 00:00,1749.74,1763.1,1742.82,1754.38,57863
2020.06.23 00:00,1752.8,1770.78,1747.27,1767.52,61051
2020.06.24 00:00,1767.5,1779.25,1760.63,1761.32,62137
2020.06.25 00:00,1760.14,1768.86,1753.81,1763.68,55289
2020.06.26 00:00,1763.49,1771.91,1747.52,1770.42,58807
2020.06.29 00:00,1774.59,1775.34,1765.72,1772.18,59441
2020.06.30 00:00,1770.44,1785.86,1764.6,1780.37,60357
2020.07.01 00:00,1781.92,1788.94,1759.03,1769.99,56520
2020.07.02 00:00,1768.62,1779.33,1757.17,1775.29,49542
2020.07.03 00:00,1775.72,1776.98,1772.5,1775.49,27166
2020.07.06 00:00,1773.76,1786.94,1769.87,1783.82,46123
2020.07.07 00:00,1782.86,1797.18,1773.73,1795.15,49761
2020.07.08 00:00,1794.79,1817.89,1791.49,1808.72,50640
2020.07.09 00:00,1808.89,1815.94,1795.73,1802.67,55369
2020.07.10 00:00,1801.03,1810.48,1794.03,1798.24,50976
2020.07.13 00:00,1799.37,1813.21,1797.68,1802.11,52540
2020.07.14 00:00,1802.51,1810.63,1789.57,1809.19,57499
2020.07.15 00:00,1807.21,1814.83,1802.36,1809.91,49671
2020.07.16 00:00,1809.89,1813.19,1794.74,1796.76,46988
2020.07.17 00:00,1796.66,1811.62,1795.69,1809.36,42894
2020.07.20 00:00,1806.77,1820.36,1805.65,1817.14,47929
2020.07.21 00:00,1817.67,1843.41,1815.6,1841.59,56189
2020.07.22 00:00,1839.71,1871.97,1839.65,1871.56,75067
2020.07.23 00:00,1871.55,1898.3,1863.55,1887.12,79039
2020.07.24 00:00,1886.66,1906.5,1881.36,1901.06,65503
2020.07.27 00:00,1901.46,1945.49,1899.64,1941.71,82790
2020.07.28 00:00,1942.38,1981.02,1906.93,1959.43,88289
2020.07.29 00:00,1956.16,1980.81,1941.36,1970.36,69603
2020.07.30 00:00,1970.1,1971.49,1939.47,1955.88,72171
2020.07.31 00:00,1955.94,1982.89,1954.95,1973.93,75476
2020.08.03 00:00,1978.78,1989.33,1960.55,1976.47,60683
