2019.08.01 19:32:46,CLOSE,44,SAR,1423.59,0.01,0.00,0.00,-6.8,sl,6466,-1.007,PERIOD_H4
2019.08.02 02:15:00,OPEN,0,SAR,1439.18,0.00,1430.03,1494.14,60.0,SAR_below_price,0,0.000,
2019.08.07 13:30:52,CLOSE,46,SAR,1494.18,0.01,0.00,0.00,53.2,tp,472552,5.813,PERIOD_H4
2019.08.07 16:15:00,OPEN,0,SAR,1501.31,0.00,1490.45,1566.49,60.0,SAR_below_price,0,0.000,
2019.08.08 15:01:32,CLOSE,48,SAR,1490.41,0.01,0.00,0.00,-12.9,sl,81992,-1.191,PERIOD_H4
2019.08.08 15:15:00,OPEN,0,SAR,1493.18,0.00,1482.22,1558.96,60.0,SAR_below_price,0,0.000,
2019.08.13 15:56:20,CLOSE,50,SAR,1482.21,0.01,0.00,0.00,-13.0,sl,434480,-1.187,PERIOD_H4
2019.08.16 17:00:00,OPEN,0,SAR,1505.40,0.00,1494.60,1570.20,60.0,SAR_below_price,0,0.000,
2019.08.19 13:43:37,CLOSE,52,SAR,1494.40,0.01,0.00,0.00,-11.7,sl,247417,-1.081,PERIOD_H4
2019.08.22 15:45:00,OPEN,0,SAR,1500.21,0.00,1505.62,1467.75,60.0,SAR_above_price,0,0.000,
2019.08.23 15:36:53,CLOSE,54,SAR,1505.63,0.01,0.00,0.00,-5.3,sl,85913,-0.976,PERIOD_H4
2019.08.26 01:15:00,OPEN,0,SAR,1544.71,0.00,1537.37,1588.76,60.0,SAR_below_price,0,0.000,
2019.08.26 08:58:02,CLOSE,56,SAR,1537.31,0.01,0.00,0.00,-7.4,sl,27782,-1.009,PERIOD_H4
2019.08.26 09:30:00,OPEN,0,SAR,1534.05,0.00,1525.10,1587.74,60.0,SAR_below_price,0,0.000,
2019.08.26 10:42:47,CLOSE,58,SAR,1525.10,0.01,0.00,0.00,-9.0,sl,4367,-1.001,PERIOD_H4
2019.08.26 12:00:00,OPEN,0,SAR,1532.16,0.00,1522.27,1591.53,60.0,SAR_below_price,0,0.000,
2019.08.29 20:12:53,CLOSE,60,SAR,1522.19,0.01,0.00,0.00,-13.4,sl,288773,-1.352,PERIOD_H4
2019.09.03 17:15:00,OPEN,0,SAR,1549.11,0.00,1541.50,1594.73,60.0,SAR_below_price,0,0.000,
2019.09.04 03:56:32,CLOSE,62,SAR,1541.39,0.01,0.00,0.00,-8.4,sl,38492,-1.105,PERIOD_H4
2019.09.04 15:30:00,OPEN,0,SAR,1543.65,0.00,1536.98,1583.66,60.0,SAR_below_price,0,0.000,
2019.09.05 14:30:00,CLOSE,64,SAR,1536.80,0.01,0.00,0.00,-8.9,sl,82800,-1.334,PERIOD_H4
2019.09.06 15:15:00,OPEN,0,SAR,1523.67,0.00,1533.67,1463.70,60.0,SAR_above_price,0,0.000,
2019.09.24 18:41:21,CLOSE,66,SAR,1533.68,0.01,0.00,0.00,-7.3,sl,1567581,-0.735,PERIOD_H4
2019.09.25 18:15:00,OPEN,0,SAR,1504.85,0.00,1498.24,1544.55,60.0,SAR_below_price,0,0.000,
2019.09.27 08:40:54,CLOSE,68,SAR,1498.18,0.01,0.00,0.00,-9.4,sl,138354,-1.420,PERIOD_H4
2019.09.27 18:15:00,OPEN,0,SAR,1495.94,0.00,1504.09,1447.10,60.0,SAR_above_price,0,0.000,
2019.10.02 19:34:02,CLOSE,70,SAR,1504.28,0.01,0.00,0.00,-7.9,sl,436742,-0.969,PERIOD_H4
2019.10.03 16:30:00,OPEN,0,SAR,1511.86,0.00,1503.05,1564.75,60.0,SAR_below_price,0,0.000,
2019.10.04 14:33:57,CLOSE,72,SAR,1502.74,0.01,0.00,0.00,-9.8,sl,79437,-1.112,PERIOD_H4
2019.10.04 15:30:00,OPEN,0,SAR,1501.21,0.00,1493.50,1547.52,60.0,SAR_below_price,0,0.000,
2019.10.07 19:33:02,CLOSE,74,SAR,1493.05,0.01,0.00,0.00,-8.8,sl,273782,-1.147,PERIOD_H4
2019.10.11 14:00:00,OPEN,0,SAR,1482.80,0.00,1490.84,1434.51,60.0,SAR_above_price,0,0.000,
2019.10.14 11:02:06,CLOSE,76,SAR,1490.84,0.01,0.00,0.00,-7.9,sl,248526,-0.982,PERIOD_H4
2019.10.16 17:15:00,OPEN,0,SAR,1486.10,0.00,1492.86,1445.54,60.0,SAR_above_price,0,0.000,
2019.10.17 02:44:38,CLOSE,78,SAR,1493.02,0.01,0.00,0.00,-6.5,sl,34178,-0.957,PERIOD_H4
2019.10.25 03:15:00,OPEN,0,SAR,1501.38,0.00,1496.70,1529.48,60.0,SAR_below_price,0,0.000,
2019.10.28 15:32:14,CLOSE,80,SAR,1496.69,0.01,0.00,0.00,-5.4,sl,303434,-1.147,PERIOD_H4
2019.11.04 17:00:00,OPEN,0,SAR,1510.27,0.00,1504.71,1543.57,60.0,SAR_below_price,0,0.000,
2019.11.04 18:36:11,CLOSE,82,SAR,1504.70,0.01,0.00,0.00,-5.6,sl,5771,-1.001,PERIOD_H4
2019.11.05 18:00:00,OPEN,0,SAR,1485.76,0.00,1491.87,1449.09,60.0,SAR_above_price,0,0.000,
2019.11.06 18:50:25,CLOSE,84,SAR,1491.97,0.01,0.00,0.00,-5.9,sl,89425,-0.971,PERIOD_H4
2019.11.07 20:15:00,OPEN,0,SAR,1465.03,0.00,1472.99,1417.21,60.0,SAR_above_price,0,0.000,
2019.11.08 10:05:38,CLOSE,86,SAR,1472.99,0.01,0.00,0.00,-7.7,sl,49838,-0.965,PERIOD_H4
2019.11.08 17:45:00,OPEN,0,SAR,1465.01,0.00,1472.17,1422.00,60.0,SAR_above_price,0,0.000,
2019.11.14 18:29:12,CLOSE,88,SAR,1472.20,0.01,0.00,0.00,-5.7,sl,521052,-0.789,PERIOD_H4
2019.11.15 13:30:00,OPEN,0,SAR,1466.20,0.00,1460.77,1498.79,60.0,SAR_below_price,0,0.000,
2019.11.18 10:24:03,CLOSE,90,SAR,1460.58,0.01,0.00,0.00,-6.3,sl,248043,-1.161,PERIOD_H4
2019.11.20 20:15:00,OPEN,0,SAR,1474.85,0.00,1468.92,1510.41,60.0,SAR_below_price,0,0.000,
2019.11.21 09:08:00,CLOSE,92,SAR,1468.89,0.01,0.00,0.00,-7.2,sl,46380,-1.219,PERIOD_H4
2019.12.12 05:00:06,OPEN,0,SAR,1475.50,0.00,1471.44,1499.84,60.0,SAR_below_price,0,0.000,
2019.12.12 16:45:12,CLOSE,94,SAR,1471.43,0.01,0.00,0.00,-4.1,sl,42306,-1.002,PERIOD_H4
2019.12.12 17:45:00,OPEN,0,SAR,1470.20,0.00,1465.60,1497.81,60.0,SAR_below_price,0,0.000,
