time,open,high,low,close,tick_volume
2025.01.17 16:00,2704.78,2717.22,2702.58,2712.35,50000
2025.01.17 20:00,2712.36,2713.15,2698.91,2702.18,27255
2025.01.20 00:00,2701.63,2702.8,2689.25,2693.48,21299
2025.01.20 04:00,2693.73,2707.39,2693.37,2707.2,27944
2025.01.20 08:00,2707.22,2713.63,2702.67,2705.88,29973
2025.01.20 12:00,2705.91,2712.35,2701.75,2704.93,39587
2025.01.20 16:00,2704.93,2711.72,2703.22,2707.16,42008
2025.01.20 20:00,2707.23,2710.86,2704.92,2708.13,5040
2025.01.21 00:00,2706.28,2719.08,2702.66,2717.86,26134
2025.01.21 04:00,2717.82,2729.01,2717.61,2725.86,33787
2025.01.21 08:00,2725.99,2732.68,2717.64,2721.22,39001
2025.01.21 12:00,2721.15,2729.92,2716.37,2726.16,42644
2025.01.21 16:00,2726.12,2745.63,2725.14,2740.12,49582
2025.01.21 20:00,2740.08,2745.87,2739.78,2744.81,17873
2025.01.22 00:00,2743.84,2749.87,2741.82,2747.9,17683
2025.01.22 04:00,2747.87,2758.49,2746.24,2757.92,24594
2025.01.22 08:00,2757.92,2762.12,2745.44,2758.32,39534
2025.01.22 12:00,2758.33,2763.24,2750.87,2757.68,33669
2025.01.22 16:00,2757.67,2760.2,2750.37,2756.36,37494
2025.01.22 20:00,2756.36,2759.22,2754.71,2756.12,15614
2025.01.23 00:00,2755.74,2756.37,2750.51,2752.6,13896
2025.01.23 04:00,2752.54,2754.78,2749.48,2751.89,20404
2025.01.23 08:00,2751.9,2755.38,2740.84,2745.78,22132
2025.01.23 12:00,2745.69,2754.34,2735.67,2741.54,39973
2025.01.23 16:00,2741.54,2758.87,2740.21,2757.58,43545
2025.01.23 20:00,2757.59,2758.09,2751.23,2754.55,22149
2025.01.24 00:00,2754.0,2762.41,2753.31,2762.18,12609
2025.01.24 04:00,2762.19,2777.22,2762.19,2775.08,39454
2025.01.24 08:00,2775.03,2778.17,2769.94,2772.67,34213
2025.01.24 12:00,2772.68,2784.51,2771.53,2782.25,25016
2025.01.24 16:00,2782.34,2785.81,2769.73,2773.28,45353
2025.01.24 20:00,2773.29,2775.17,2770.37,2770.95,17341
2025.01.27 00:00,2769.67,2772.4,2762.76,2762.88,20060
2025.01.27 04:00,2762.88,2763.55,2752.73,2753.11,34656
2025.01.27 08:00,2753.03,2764.84,2747.17,2763.18,36664
2025.01.27 12:00,2763.16,2771.84,2752.16,2757.21,41588
2025.01.27 16:00,2757.14,2757.81,2730.29,2733.52,54540
2025.01.27 20:00,2733.46,2743.9,2732.88,2740.87,25096
2025.01.28 00:00,2740.09,2745.18,2738.98,2741.36,18110
2025.01.28 04:00,2741.3,2744.71,2737.74,2741.57,24840
2025.01.28 08:00,2741.45,2744.97,2734.74,2743.31,24708
2025.01.28 12:00,2743.31,2749.4,2740.88,2748.77,26332
2025.01.28 16:00,2748.79,2759.9,2748.79,2759.59,41252
2025.01.28 20:00,2759.7,2764.96,2759.21,2763.27,20888
2025.01.29 00:00,2762.86,2766.19,2762.08,2763.7,7864
2025.01.29 04:00,2763.7,2765.55,2760.04,2760.57,21484
2025.01.29 08:00,2760.72,2766.05,2757.29,2762.68,26863
2025.01.29 12:00,2762.65,2763.23,2752.01,2758.63,32902
2025.01.29 16:00,2758.58,2761.05,2748.18,2752.75,45815
2025.01.29 20:00,2752.75,2759.75,2744.56,2759.69,38863
2025.01.30 00:00,2758.39,2762.57,2757.62,2760.1,9990
2025.01.30 04:00,2760.11,2763.32,2758.65,2760.45,14122
2025.01.30 08:00,2760.43,2776.52,2760.12,2774.13,26980
2025.01.30 12:00,2774.06,2785.93,2773.77,2785.75,32491
2025.01.30 16:00,2785.76,2798.4,2779.94,2795.55,62457
2025.01.30 20:00,2795.59,2798.37,2789.65,2794.48,32414
2025.01.31 00:00,2794.73,2799.48,2791.6,2796.33,15536
2025.01.31 04:00,2796.32,2798.17,2793.8,2795.51,24530
2025.01.31 08:00,2795.48,2800.79,2791.54,2793.59,27899
2025.01.31 12:00,2793.6,2808.34,2790.85,2806.24,34266
2025.01.31 16:00,2806.32,2817.11,2802.84,2808.59,53584
2025.01.31 20:00,2808.54,2808.82,2794.25,2798.63,46966
2025.02.03 00:00,2803.59,2803.59,2778.1,2782.16,32222
2025.02.03 04:00,2782.15,2784.96,2772.02,2783.05,46114
2025.02.03 08:00,2783.05,2800.85,2782.86,2796.18,36773
2025.02.03 12:00,2796.17,2811.81,2792.88,2810.89,34740
2025.02.03 16:00,2810.88,2830.62,2809.85,2816.97,56232
2025.02.03 20:00,2816.93,2822.83,2812.36,2814.29,26186
2025.02.04 00:00,2813.79,2824.06,2811.46,2823.25,12247
2025.02.04 04:00,2823.22,2824.44,2813.35,2815.78,29566
2025.02.04 08:00,2815.73,2821.66,2807.1,2820.29,34435
2025.02.04 12:00,2820.32,2836.88,2812.69,2831.41,34843
2025.02.04 16:00,2831.41,2845.26,2828.77,2844.0,50150
2025.02.04 20:00,2843.96,2844.93,2840.83,2841.92,20359
2025.02.05 00:00,2841.18,2848.86,2839.56,2844.31,21529
2025.02.05 04:00,2844.37,2860.34,2843.84,2859.28,24291
2025.02.05 08:00,2859.26,2872.13,2854.79,2870.24,29875
2025.02.05 12:00,2870.26,2876.94,2858.53,2861.79,39163
2025.02.05 16:00,2861.77,2882.34,2860.61,2872.91,57191
2025.02.05 20:00,2872.94,2873.43,2859.85,2867.3,30562
2025.02.06 00:00,2865.49,2871.65,2863.56,2871.54,16250
2025.02.06 04:00,2871.48,2873.13,2864.23,2868.22,25124
2025.02.06 08:00,2868.22,2871.18,2848.79,2859.27,39081
2025.02.06 12:00,2859.28,2870.12,2855.45,2856.59,42098
2025.02.06 16:00,2856.59,2859.6,2834.02,2852.23,46968
2025.02.06 20:00,2852.22,2857.24,2849.69,2855.79,21655
2025.02.07 00:00,2856.25,2868.05,2855.36,2866.09,15711
2025.02.07 04:00,2866.1,2870.49,2861.92,2861.92,20530
2025.02.07 08:00,2861.88,2870.76,2858.88,2868.79,27609
2025.02.07 12:00,2868.82,2870.55,2852.41,2862.5,36311
2025.02.07 16:00,2862.5,2886.66,2853.2,2859.88,65733
2025.02.07 20:00,2859.85,2865.06,2858.94,2860.91,23940
2025.02.10 00:00,2857.59,2876.42,2853.76,2871.73,21949
2025.02.10 04:00,2871.74,2879.9,2871.18,2879.1,24919
2025.02.10 08:00,2879.2,2903.09,2878.84,2902.79,36456
2025.02.10 12:00,2902.83,2910.87,2898.19,2900.98,42074
2025.02.10 16:00,2900.96,2911.78,2896.2,2903.17,42030
2025.02.10 20:00,2903.18,2908.23,2900.83,2907.87,19510
2025.02.11 00:00,2907.14,2935.94,2906.87,2933.83,23681
2025.02.11 04:00,2933.86,2942.46,2905.13,2922.78,48664
2025.02.11 08:00,2922.77,2929.19,2902.83,2903.06,47621
2025.02.11 12:00,2903.03,2906.94,2881.55,2896.42,55128
2025.02.11 16:00,2896.41,2908.54,2890.73,2905.55,51603
2025.02.11 20:00,2905.5,2907.13,2893.95,2897.26,23161
2025.02.12 00:00,2896.47,2900.6,2883.63,2893.18,20003
2025.02.12 04:00,2893.21,2897.74,2883.61,2886.15,29584
2025.02.12 08:00,2886.13,2895.58,2885.51,2886.68,31637
2025.02.12 12:00,2886.68,2889.9,2863.72,2884.66,44161
2025.02.12 16:00,2884.67,2909.01,2881.84,2902.74,52597
2025.02.12 20:00,2902.72,2904.29,2893.39,2904.18,23598
2025.02.13 00:00,2903.44,2908.93,2900.45,2906.06,15984
2025.02.13 04:00,2906.05,2922.61,2905.13,2917.91,27199
2025.02.13 08:00,2917.9,2920.29,2909.42,2915.15,35804
2025.02.13 12:00,2915.13,2921.19,2905.71,2908.39,38330
2025.02.13 16:00,2908.38,2920.87,2906.32,2918.9,38605
2025.02.13 20:00,2918.8,2929.48,2914.17,2928.21,25692
2025.02.14 00:00,2927.24,2933.71,2926.71,2929.67,16316
2025.02.14 04:00,2929.68,2932.23,2923.19,2930.85,24301
2025.02.14 08:00,2930.92,2938.62,2929.81,2935.16,29094
2025.02.14 12:00,2935.2,2939.86,2917.48,2920.44,34816
2025.02.14 16:00,2920.42,2928.33,2885.25,2886.89,61757
2025.02.14 20:00,2886.86,2887.74,2876.88,2882.41,24982
2025.02.17 00:00,2882.86,2896.58,2878.1,2895.41,19935
2025.02.17 04:00,2895.39,2905.15,2893.84,2896.21,19072
2025.02.17 08:00,2896.24,2906.31,2888.17,2902.4,22926
2025.02.17 12:00,2902.4,2903.77,2895.35,2896.67,20143
2025.02.17 16:00,2896.67,2904.05,2896.39,2898.31,20673
2025.02.17 20:00,2898.32,2898.97,2896.69,2897.81,4103
2025.02.18 00:00,2898.4,2900.21,2891.93,2895.55,9616
2025.02.18 04:00,2895.66,2915.51,2895.15,2910.73,20661
2025.02.18 08:00,2910.59,2915.25,2908.1,2912.51,18626
2025.02.18 12:00,2912.5,2921.25,2907.01,2918.65,21154
2025.02.18 16:00,2918.64,2933.59,2917.7,2931.06,32197
2025.02.18 20:00,2931.03,2936.89,2928.21,2935.14,16249
2025.02.19 00:00,2935.29,2939.47,2927.96,2938.25,11132
2025.02.19 04:00,2938.27,2939.4,2923.99,2932.75,23316
2025.02.19 08:00,2932.73,2946.52,2930.43,2945.31,23387
2025.02.19 12:00,2945.32,2946.84,2931.16,2936.15,32694
2025.02.19 16:00,2936.14,2940.54,2921.41,2923.73,45893
2025.02.19 20:00,2923.73,2937.43,2918.47,2933.1,24597
2025.02.20 00:00,2932.96,2942.3,2932.69,2936.89,11766
2025.02.20 04:00,2936.89,2946.71,2933.84,2946.7,17332
2025.02.20 08:00,2946.8,2954.8,2943.78,2951.4,23853
2025.02.20 12:00,2951.46,2954.66,2933.79,2933.89,35947
2025.02.20 16:00,2933.88,2946.91,2923.95,2940.4,46466
2025.02.20 20:00,2940.4,2942.31,2933.55,2939.09,22432
2025.02.21 00:00,2937.96,2949.59,2926.44,2928.36,14457
2025.02.21 04:00,2928.36,2940.91,2924.09,2930.18,25247
2025.02.21 08:00,2930.18,2932.94,2916.71,2929.26,22949
2025.02.21 12:00,2929.25,2935.96,2926.9,2930.75,22228
2025.02.21 16:00,2930.79,2941.61,2921.46,2939.76,41595
2025.02.21 20:00,2939.77,2942.73,2931.96,2935.72,22441
2025.02.24 00:00,2934.75,2940.25,2921.05,2927.89,19592
2025.02.24 04:00,2927.78,2944.61,2925.01,2936.22,27511
2025.02.24 08:00,2936.19,2948.69,2935.2,2944.16,22932
2025.02.24 12:00,2944.18,2954.44,2934.81,2954.26,22860
2025.02.24 16:00,2954.25,2956.07,2930.68,2943.29,44500
2025.02.24 20:00,2943.23,2952.86,2942.71,2952.47,16126
2025.02.25 00:00,2952.62,2953.54,2945.09,2949.41,17150
2025.02.25 04:00,2949.38,2952.15,2934.97,2937.85,21583
2025.02.25 08:00,2937.74,2942.24,2929.46,2938.92,25414
2025.02.25 12:00,2938.91,2941.44,2923.92,2937.3,33991
2025.02.25 16:00,2937.33,2944.79,2888.11,2907.58,60606
2025.02.25 20:00,2907.59,2917.24,2905.33,2914.75,23195
2025.02.26 00:00,2914.42,2930.05,2913.39,2917.52,18117
2025.02.26 04:00,2917.53,2922.86,2912.43,2915.35,15120
2025.02.26 08:00,2915.24,2918.87,2905.7,2913.02,20851
2025.02.26 12:00,2913.03,2916.63,2905.36,2905.8,22762
2025.02.26 16:00,2905.83,2916.61,2890.71,2913.6,46943
2025.02.26 20:00,2913.61,2918.65,2911.97,2916.14,16162
2025.02.27 00:00,2916.12,2920.65,2911.01,2912.52,14306
2025.02.27 04:00,2912.53,2914.69,2888.45,2890.79,32670
2025.02.27 08:00,2890.83,2898.26,2877.02,2887.1,40035
2025.02.27 12:00,2887.15,2894.87,2881.0,2888.8,35671
2025.02.27 16:00,2888.8,2892.3,2867.63,2883.19,53717
2025.02.27 20:00,2883.18,2887.57,2871.15,2876.91,30349
2025.02.28 00:00,2876.79,2884.9,2873.78,2874.69,21745
2025.02.28 04:00,2874.66,2877.73,2856.84,2864.01,42269
2025.02.28 08:00,2864.07,2866.49,2850.93,2862.28,36719
2025.02.28 12:00,2862.27,2864.8,2848.19,2848.4,32130
2025.02.28 16:00,2848.48,2853.8,2832.55,2844.95,53207
2025.02.28 20:00,2844.96,2859.21,2837.82,2857.82,23925
2025.03.03 00:00,2855.41,2876.82,2854.93,2870.71,23009
2025.03.03 04:00,2870.72,2871.84,2859.22,2863.77,30642
2025.03.03 08:00,2863.76,2871.38,2858.84,2867.34,31067
2025.03.03 12:00,2867.39,2877.53,2867.15,2872.46,26725
2025.03.03 16:00,2872.4,2893.12,2871.19,2890.69,43300
2025.03.03 20:00,2890.7,2895.08,2878.25,2893.32,28374
2025.03.04 00:00,2892.78,2893.6,2881.73,2888.25,17496
2025.03.04 04:00,2888.25,2894.26,2884.68,2889.55,27939
2025.03.04 08:00,2889.54,2921.16,2884.24,2917.86,31553
2025.03.04 12:00,2917.85,2927.74,2911.98,2922.44,31983
2025.03.04 16:00,2922.56,2922.88,2899.96,2911.46,52448
2025.03.04 20:00,2911.51,2920.41,2908.11,2917.52,24330
2025.03.05 00:00,2917.3,2918.23,2903.34,2907.08,16811
2025.03.05 04:00,2907.1,2918.68,2901.94,2918.57,30941
2025.03.05 08:00,2918.56,2922.48,2912.93,2918.69,37712
2025.03.05 12:00,2918.77,2919.08,2894.18,2899.87,41156
2025.03.05 16:00,2899.87,2929.79,2897.6,2915.89,57278
2025.03.05 20:00,2915.96,2923.0,2911.33,2918.89,23776
2025.03.06 00:00,2918.97,2925.53,2915.85,2924.48,11079
2025.03.06 04:00,2924.49,2926.45,2914.41,2919.76,17890
2025.03.06 08:00,2919.77,2922.85,2891.22,2894.12,37183
2025.03.06 12:00,2894.05,2909.43,2891.89,2904.45,41575
2025.03.06 16:00,2904.36,2922.65,2903.35,2915.5,51316
2025.03.06 20:00,2915.57,2920.56,2908.3,2910.87,21370
2025.03.07 00:00,2910.39,2913.38,2896.19,2906.77,17902
2025.03.07 04:00,2906.75,2912.4,2901.21,2909.47,24548
2025.03.07 08:00,2909.47,2922.9,2907.67,2921.41,24298
2025.03.07 12:00,2921.39,2926.25,2910.07,2913.63,36366
2025.03.07 16:00,2913.6,2930.24,2903.73,2908.16,56852
2025.03.07 20:00,2908.02,2912.55,2901.95,2911.09,23797
2025.03.10 00:00,2910.96,2918.17,2909.4,2911.98,22825
2025.03.10 04:00,2911.98,2914.45,2906.79,2909.76,21609
2025.03.10 08:00,2909.76,2915.42,2896.6,2911.08,32072
2025.03.10 12:00,2911.08,2911.16,2895.46,2903.58,43566
2025.03.10 16:00,2903.54,2910.45,2882.7,2885.99,53444
2025.03.10 20:00,2886.06,2890.81,2880.16,2889.15,23441
2025.03.11 00:00,2888.52,2890.88,2879.74,2890.52,22227
2025.03.11 04:00,2890.43,2900.35,2889.78,2895.73,23125
2025.03.11 08:00,2895.73,2912.45,2893.4,2911.66,29648
2025.03.11 12:00,2911.64,2922.18,2906.71,2917.6,31863
2025.03.11 16:00,2917.6,2920.83,2911.72,2917.67,38705
2025.03.11 20:00,2917.67,2921.26,2915.04,2915.55,14729
2025.03.12 00:00,2915.77,2919.61,2910.74,2914.7,15348
2025.03.12 04:00,2914.58,2919.94,2912.0,2915.93,18063
2025.03.12 08:00,2915.99,2925.23,2908.84,2914.61,30831
2025.03.12 12:00,2914.44,2923.07,2905.97,2915.51,40949
2025.03.12 16:00,2915.42,2940.4,2914.22,2936.01,45242
2025.03.12 20:00,2936.01,2937.25,2930.66,2933.13,16349
2025.03.13 00:00,2933.53,2941.33,2932.3,2937.72,14851
2025.03.13 04:00,2937.77,2947.02,2937.35,2939.99,19795
2025.03.13 08:00,2939.99,2948.74,2932.83,2947.72,25746
2025.03.13 12:00,2947.72,2952.28,2938.97,2950.34,38854
2025.03.13 16:00,2950.34,2985.12,2949.78,2979.34,55512
2025.03.13 20:00,2979.35,2989.08,2978.91,2988.5,16672
2025.03.14 00:00,2988.44,2990.0,2981.61,2987.82,21355
2025.03.14 04:00,2987.81,2993.77,2981.73,2986.27,23674
2025.03.14 08:00,2986.28,2999.36,2980.76,2998.65,27105
2025.03.14 12:00,2998.66,3004.8,2983.1,2985.11,42305
2025.03.14 16:00,2984.48,2993.21,2978.34,2986.48,41642
2025.03.14 20:00,2986.54,2988.61,2981.49,2985.76,12096
2025.03.17 00:00,2983.56,2994.02,2982.98,2990.73,16533
2025.03.17 04:00,2990.77,2991.93,2982.2,2985.97,14884
2025.03.17 08:00,2985.98,2996.84,2983.02,2995.59,19744
2025.03.17 12:00,2995.61,3001.07,2984.66,2988.37,32941
2025.03.17 16:00,2988.29,3000.45,2987.01,2997.81,30894
2025.03.17 20:00,2997.79,3001.8,2996.69,3000.78,10573
2025.03.18 00:00,3000.95,3008.4,2999.29,3005.65,14356
2025.03.18 04:00,3005.65,3017.07,3002.69,3012.0,20332
2025.03.18 08:00,3011.96,3028.38,3010.42,3020.14,27683
2025.03.18 12:00,3019.94,3038.12,3019.55,3033.14,37118
2025.03.18 16:00,3033.13,3036.86,3024.52,3032.45,38678
2025.03.18 20:00,3032.43,3037.91,3032.25,3033.74,11535
2025.03.19 00:00,3033.77,3034.96,3027.29,3029.3,10463
2025.03.19 04:00,3029.22,3045.23,3028.86,3044.41,16370
2025.03.19 08:00,3044.42,3044.68,3022.49,3030.42,30598
2025.03.19 12:00,3030.37,3040.94,3027.54,3033.22,29067
2025.03.19 16:00,3033.2,3038.27,3025.82,3030.21,30698
2025.03.19 20:00,3029.64,3051.8,3029.27,3047.17,26235
2025.03.20 00:00,3047.1,3056.12,3047.03,3049.47,19537
2025.03.20 04:00,3049.49,3057.33,3044.82,3046.78,25445
2025.03.20 08:00,3046.84,3051.36,3038.6,3041.28,29985
2025.03.20 12:00,3041.27,3042.14,3025.53,3032.69,48006
2025.03.20 16:00,3032.66,3043.09,3030.49,3041.55,40257
2025.03.20 20:00,3041.52,3046.0,3040.74,3044.3,12365
2025.03.21 00:00,3044.1,3047.35,3035.87,3035.89,13041
2025.03.21 04:00,3035.78,3036.88,3021.55,3027.98,20282
2025.03.21 08:00,3027.99,3034.74,3026.96,3029.45,27950
2025.03.21 12:00,3029.45,3038.07,3004.1,3006.53,37028
2025.03.21 16:00,3006.36,3018.09,2999.26,3013.52,48155
2025.03.21 20:00,3013.58,3024.03,3013.34,3023.03,14174
2025.03.24 00:00,3021.64,3026.19,3016.96,3020.79,19862
2025.03.24 04:00,3020.88,3024.26,3013.68,3021.98,22444
2025.03.24 08:00,3021.86,3030.89,3017.17,3023.39,34070
2025.03.24 12:00,3023.49,3033.14,3018.88,3022.49,39056
2025.03.24 16:00,3022.44,3023.92,3005.69,3006.94,44896
2025.03.24 20:00,3006.93,3014.38,3002.34,3011.95,15456
2025.03.25 00:00,3010.92,3014.77,3008.84,3011.7,13332
2025.03.25 04:00,3011.68,3020.87,3007.44,3018.17,19015
2025.03.25 08:00,3018.15,3023.44,3010.43,3023.2,23516
2025.03.25 12:00,3023.21,3030.54,3014.06,3028.3,32622
2025.03.25 16:00,3028.3,3035.92,3017.88,3022.55,36041
2025.03.25 20:00,3022.55,3022.74,3017.66,3019.85,10276
2025.03.26 00:00,3019.15,3025.36,3016.27,3024.68,14879
2025.03.26 04:00,3024.68,3026.82,3013.19,3022.65,23235
2025.03.26 08:00,3022.62,3031.97,3017.38,3018.58,27489
2025.03.26 12:00,3018.3,3030.27,3015.78,3016.54,32249
2025.03.26 16:00,3016.5,3021.55,3012.16,3018.58,34145
2025.03.26 20:00,3018.6,3021.65,3015.61,3018.93,11611
2025.03.27 00:00,3018.58,3028.27,3017.49,3023.48,18449
2025.03.27 04:00,3023.49,3038.45,3023.15,3029.66,21327
2025.03.27 08:00,3029.6,3040.9,3026.53,3039.87,28967
2025.03.27 12:00,3039.91,3055.82,3033.35,3040.59,43389
2025.03.27 16:00,3040.66,3059.54,3040.66,3052.76,48860
2025.03.27 20:00,3052.76,3057.77,3052.6,3056.67,12775
2025.03.28 00:00,3056.23,3073.99,3054.08,3073.88,18601
2025.03.28 04:00,3073.88,3081.92,3069.6,3077.73,23913
2025.03.28 08:00,3077.58,3085.83,3065.83,3072.76,29587
2025.03.28 12:00,3072.72,3083.92,3067.24,3082.92,39007
2025.03.28 16:00,3083.08,3086.7,3067.19,3077.27,47703
2025.03.28 20:00,3077.34,3085.68,3073.4,3085.01,15030
2025.03.31 00:00,3086.49,3097.5,3077.36,3078.98,14965
2025.03.31 04:00,3078.99,3115.78,3076.71,3113.3,36471
2025.03.31 08:00,3113.32,3127.72,3107.46,3122.16,34510
2025.03.31 12:00,3122.19,3126.56,3111.72,3124.39,31106
2025.03.31 16:00,3124.15,3127.11,3099.72,3117.42,57167
2025.03.31 20:00,3117.38,3124.62,3115.81,3123.74,21377
2025.04.01 00:00,3122.68,3127.9,3119.93,3127.12,9587
2025.04.01 04:00,3127.06,3147.77,3126.43,3144.57,33611
2025.04.01 08:00,3144.59,3148.82,3123.93,3130.6,44124
2025.04.01 12:00,3130.64,3138.88,3127.59,3133.17,31665
2025.04.01 16:00,3133.18,3136.98,3100.74,3106.48,59326
2025.04.01 20:00,3106.49,3120.56,3105.55,3113.98,20669
2025.04.02 00:00,3113.67,3123.58,3107.44,3122.73,12429
2025.04.02 04:00,3123.18,3135.61,3115.42,3116.05,26244
2025.04.02 08:00,3116.11,3133.64,3109.67,3131.2,30893
2025.04.02 12:00,3131.27,3131.42,3110.04,3122.41,32461
2025.04.02 16:00,3122.39,3134.12,3116.51,3131.23,47180
2025.04.02 20:00,3131.22,3142.83,3104.72,3132.07,34760
2025.04.03 00:00,3141.02,3167.7,3123.06,3151.2,42550
2025.04.03 04:00,3151.41,3162.85,3139.0,3140.32,44640
2025.04.03 08:00,3140.44,3140.85,3116.33,3128.97,51381
2025.04.03 12:00,3128.95,3129.39,3061.72,3076.16,67120
2025.04.03 16:00,3076.15,3135.51,3053.97,3107.38,77675
2025.04.03 20:00,3107.4,3119.93,3099.95,3114.11,29471
2025.04.04 00:00,3114.32,3116.51,3105.86,3110.5,13270
2025.04.04 04:00,3110.42,3115.63,3086.94,3100.0,32804
2025.04.04 08:00,3099.86,3109.81,3078.38,3084.11,40035
2025.04.04 12:00,3084.06,3136.57,3069.5,3071.07,71297
2025.04.04 16:00,3071.06,3087.36,3016.7,3030.81,76628
2025.04.04 20:00,3030.88,3040.83,3015.56,3038.45,43187
2025.04.07 00:00,3007.97,3031.86,2970.32,2978.62,28960
2025.04.07 04:00,2978.83,3055.45,2971.75,3035.32,54540
2025.04.07 08:00,3035.28,3044.47,3013.23,3031.06,59223
2025.04.07 12:00,3031.28,3045.96,3014.72,3031.12,59641
2025.04.07 16:00,3031.11,3037.92,2969.91,2970.46,82443
2025.04.07 20:00,2970.79,2986.01,2956.16,2981.87,43903
2025.04.08 00:00,2981.1,2992.47,2978.43,2985.24,17763
2025.04.08 04:00,2985.23,3004.66,2983.44,3002.03,36925
2025.04.08 08:00,3001.84,3015.53,2999.38,3007.27,37334
2025.04.08 12:00,3007.26,3019.46,2994.7,3002.5,37206
2025.04.08 16:00,3002.49,3022.56,2984.26,2985.89,67199
2025.04.08 20:00,2985.96,2992.36,2974.59,2981.97,44894
2025.04.09 00:00,2983.01,2990.83,2969.94,2980.25,26038
2025.04.09 04:00,2980.24,3014.05,2972.34,3012.24,53078
2025.04.09 08:00,3012.23,3052.27,3005.35,3043.94,59100
2025.04.09 12:00,3043.93,3072.9,3035.73,3047.24,59623
2025.04.09 16:00,3047.29,3094.76,3047.24,3092.23,66549
2025.04.09 20:00,3092.27,3099.58,3048.55,3082.81,65821
2025.04.10 00:00,3082.71,3101.18,3070.98,3097.09,29691
2025.04.10 04:00,3097.06,3131.78,3078.39,3125.16,51452
2025.04.10 08:00,3125.17,3132.41,3104.58,3104.9,45001
2025.04.10 12:00,3104.92,3133.54,3103.23,3122.88,46286
2025.04.10 16:00,3123.11,3174.94,3116.08,3158.34,75150
2025.04.10 20:00,3158.33,3176.33,3151.43,3175.27,39633
2025.04.11 00:00,3175.57,3217.85,3175.39,3205.39,31796
2025.04.11 04:00,3205.37,3219.93,3200.99,3208.39,51048
2025.04.11 08:00,3208.36,3227.29,3187.06,3215.87,65127
2025.04.11 12:00,3215.86,3237.69,3210.09,3233.45,54464
2025.04.11 16:00,3233.47,3245.23,3219.51,3223.16,73798
2025.04.11 20:00,3223.26,3238.97,3223.26,3237.64,36023
2025.04.14 00:00,3226.87,3228.7,3209.1,3220.83,19645
2025.04.14 04:00,3220.91,3245.53,3215.26,3227.29,39300
2025.04.14 08:00,3227.27,3238.02,3216.38,3226.88,35467
2025.04.14 12:00,3226.87,3231.64,3200.5,3206.71,40969
2025.04.14 16:00,3206.67,3215.64,3193.56,3207.4,55005
2025.04.14 20:00,3207.46,3216.34,3201.3,3210.34,22109
2025.04.15 00:00,3211.4,3215.11,3209.94,3211.8,9099
2025.04.15 04:00,3211.78,3232.55,3209.95,3231.75,25832
2025.04.15 08:00,3231.74,3232.04,3217.21,3227.48,30203
2025.04.15 12:00,3227.52,3229.97,3214.2,3221.39,26791
2025.04.15 16:00,3221.38,3226.84,3211.51,3221.37,40956
2025.04.15 20:00,3221.37,3233.54,3220.36,3229.26,19284
2025.04.16 00:00,3230.6,3267.87,3229.75,3264.37,21406
2025.04.16 04:00,3264.37,3287.41,3255.86,3283.62,38289
2025.04.16 08:00,3283.61,3317.66,3283.58,3306.88,44427
2025.04.16 12:00,3306.9,3313.52,3293.08,3307.22,34902
2025.04.16 16:00,3307.23,3332.87,3296.73,3327.19,54784
2025.04.16 20:00,3327.22,3343.01,3324.33,3342.9,30913
2025.04.17 00:00,3342.29,3357.45,3341.85,3345.24,18748
2025.04.17 04:00,3345.21,3356.11,3320.69,3341.35,43682
2025.04.17 08:00,3341.36,3345.29,3312.59,3324.1,36737
2025.04.17 12:00,3324.07,3342.08,3320.55,3328.09,32221
2025.04.17 16:00,3328.33,3332.0,3283.81,3316.04,69440
2025.04.17 20:00,3316.14,3328.57,3310.88,3326.21,29825
2025.04.21 00:00,3331.55,3370.45,3327.9,3368.63,24590
2025.04.21 04:00,3368.64,3385.13,3367.13,3376.19,35541
2025.04.21 08:00,3376.19,3395.87,3375.56,3392.61,37022
2025.04.21 12:00,3392.65,3415.65,3386.36,3414.82,43891
2025.04.21 16:00,3414.82,3430.14,3405.1,3414.47,65727
2025.04.21 20:00,3414.49,3430.45,3405.97,3424.19,33946
2025.04.22 00:00,3423.79,3444.23,3411.8,3425.28,26408
2025.04.22 04:00,3425.3,3494.66,3421.52,3484.01,50505
2025.04.22 08:00,3484.25,3499.9,3443.11,3443.93,63072
2025.04.22 12:00,3443.93,3468.2,3424.17,3431.42,45072
2025.04.22 16:00,3431.22,3449.43,3371.96,3393.1,76344
2025.04.22 20:00,3393.13,3410.24,3366.68,3380.9,42867
2025.04.23 00:00,3350.3,3370.81,3312.61,3367.77,32977
2025.04.23 04:00,3367.75,3386.4,3328.88,3346.51,51351
2025.04.23 08:00,3346.42,3349.22,3291.56,3321.4,49437
2025.04.23 12:00,3321.45,3340.49,3310.5,3310.65,39777
2025.04.23 16:00,3310.64,3313.62,3260.04,3294.98,76532
2025.04.23 20:00,3294.97,3301.41,3277.72,3288.19,30129
2025.04.24 00:00,3288.11,3338.92,3287.86,3331.63,20510
2025.04.24 04:00,3331.55,3367.24,3320.55,3326.03,47303
2025.04.24 08:00,3326.08,3341.58,3314.66,3336.0,38050
2025.04.24 12:00,3336.06,3344.62,3325.44,3335.79,32330
2025.04.24 16:00,3335.77,3336.14,3306.57,3331.43,56965
2025.04.24 20:00,3331.5,3349.78,3329.85,3348.5,22033
2025.04.25 00:00,3351.22,3370.76,3346.79,3357.57,20701
