sweep_id,side,available,entry_time,entry_delay_sec,fill,slippage_vs_trigger_pips,sl,tp,outcome,pnl_pips,mae,mfe,reason,data_gap_suspect,gap_before_entry_sec
94,LOW,True,2026-07-12T22:04:15,203655.0,4087.97,0.0,4085.47,4097.969999999999,SL,-25.0,27.24999999999909,60.45000000000073,,False,1.0
95,LOW,True,2026-07-13T00:26:12,6072.0,4078.91,0.0,4076.41,4088.91,SL,-25.0,26.649999999999636,0.0,,False,1.0
96,LOW,True,2026-07-13T04:31:07,967.0,4054.93,0.0,4052.43,4064.93,SL,-25.0,25.44999999999618,24.349999999999454,,False,1.0
97,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
98,HIGH,True,2026-07-14T03:25:10,4210.0,4016.65,0.0,4019.15,4006.65,SL,-25.0,25.74999999999818,9.949999999998909,,False,1.0
99,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
100,LOW,True,2026-07-15T01:35:40,24640.0,4047.07,0.0,4044.57,4057.07,SL,-25.0,27.650000000003274,3.350000000000364,,False,1.0
101,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
102,LOW,True,2026-07-15T08:00:06,1806.0,4024.39,0.0,4021.89,4034.39,SL,-25.0,27.649999999998727,0.0,,False,1.0
103,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
104,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
105,LOW,True,2026-07-16T16:19:48,9288.0,3986.45,0.0,3983.95,3996.45,SL,-25.0,28.24999999999818,7.650000000003274,,False,1.0
106,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
107,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
108,LOW,False,,,,,,,,,,,no_retest_before_replacement,,
109,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
110,HIGH,True,2026-07-21T06:03:26,1106.0,4066.08,0.0,4068.58,4056.08,SL,-25.0,25.450000000000728,14.650000000001455,,False,1.0
111,HIGH,True,2026-07-21T15:52:23,1343.0,4076.63,0.0,4079.13,4066.63,SL,-25.0,25.650000000000546,28.150000000000546,,False,2.0
112,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
113,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
114,LOW,True,2026-07-23T02:50:39,3939.0,4122.05,0.0,4119.55,4132.05,TP,100.0,10.150000000003274,100.14999999999418,,False,1.0
115,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
116,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
117,LOW,True,2026-07-24T05:18:13,8293.0,4025.12,0.0,4022.62,4035.12,SL,-25.0,26.050000000000182,18.350000000000364,,False,2.0
118,HIGH,True,2026-07-24T15:52:37,2257.0,4074.56,0.0,4077.06,4064.56,SL,-25.0,25.05000000000109,0.0,,False,1.0
119,HIGH,True,2026-07-26T23:30:00,900.0,4084.72,0.0,4087.22,4074.72,SL,-25.0,25.450000000000728,0.0,,False,11.0
120,LOW,True,2026-07-27T13:56:41,1601.0,4076.59,0.0,4074.09,4086.59,SL,-25.0,31.449999999999818,0.0,,False,1.0
121,LOW,True,2026-07-28T11:14:00,3540.0,4024.25,0.0,4021.75,4034.25,TP,100.0,16.449999999999818,100.54999999999836,,False,1.0
122,HIGH,True,2026-07-29T05:43:04,10684.0,4034.75,0.0,4037.25,4024.75,SL,-25.0,25.25000000000091,0.0,,False,1.0
123,LOW,True,2026-07-29T14:43:48,1728.0,3999.53,0.0,3997.03,4009.53,TP,100.0,13.350000000000364,100.24999999999636,,False,1.0
124,HIGH,True,2026-07-29T17:40:10,1510.0,4041.93,0.0,4044.43,4031.93,SL,-25.0,26.649999999999636,9.549999999999272,,False,1.0
125,LOW,True,2026-07-30T06:12:28,1648.0,4033.69,0.0,4031.19,4043.69,SL,-25.0,25.05000000000109,0.749999999998181,,False,1.0
126,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
127,HIGH,True,2026-07-30T14:45:06,2706.0,4112.17,0.0,4114.67,4102.17,TP,100.0,12.950000000000728,100.15000000000327,,False,1.0
128,LOW,True,2026-07-31T03:00:10,910.0,4075.95,0.0,4073.45,4085.95,SL,-25.0,25.850000000000364,0.0,,False,1.0
129,LOW,True,2026-07-31T15:17:41,6461.0,4042.92,0.0,4040.42,4052.92,SL,-25.0,25.05000000000109,32.35000000000127,,False,1.0
130,HIGH,True,2026-08-03T00:00:00,4500.0,4066.66,0.0,4069.16,4056.66,SL,-25.0,87.55000000000109,0.0,,True,183658.0
131,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
132,LOW,True,2026-08-03T14:48:50,4730.0,4034.37,0.0,4031.87,4044.37,SL,-25.0,25.25000000000091,47.55000000000109,,False,1.0
133,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
134,HIGH,True,2026-08-04T16:28:18,7998.0,4089.89,0.0,4092.39,4079.89,SL,-25.0,25.150000000003274,46.25,,False,1.0
135,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
136,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
137,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
138,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
139,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
140,LOW,True,2026-08-06T15:54:25,9565.0,4238.71,0.0,4236.21,4248.71,SL,-25.0,25.150000000003274,0.0,,False,1.0
141,HIGH,True,2026-08-07T03:03:49,4729.0,4256.52,0.0,4259.02,4246.52,SL,-25.0,25.84999999999127,0.0,,False,1.0
142,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
143,HIGH,True,2026-08-07T12:30:02,4502.0,4320.19,0.0,4322.69,4310.19,SL,-25.0,95.95000000000255,0.0,,False,1.0
144,LOW,True,2026-08-10T02:47:24,5544.0,4323.68,0.0,4321.18,4333.68,SL,-25.0,26.25,4.549999999999272,,False,1.0
145,HIGH,True,2026-08-10T07:17:29,1949.0,4354.97,0.0,4357.47,4344.97,SL,-25.0,33.049999999993815,25.05000000000109,,False,1.0
146,LOW,False,,,,,,,,,,,no_retest_before_replacement,,
147,HIGH,True,2026-08-10T17:22:10,4930.0,4358.48,0.0,4360.98,4348.48,SL,-25.0,25.05000000000109,0.0,,False,1.0
148,HIGH,True,2026-08-10T19:00:11,911.0,4379.57,0.0,4382.07,4369.57,SL,-25.0,25.150000000003274,0.0,,False,1.0
149,HIGH,False,,,,,,,,,,,no_retest_before_replacement,,
150,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
151,LOW,True,2026-08-11T19:09:06,3246.0,4364.05,0.0,4361.55,4374.05,SL,-25.0,25.349999999998545,31.849999999994907,,False,1.0
152,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
153,HIGH,True,2026-08-12T14:18:50,4730.0,4436.91,0.0,4439.41,4426.91,SL,-25.0,26.350000000002183,27.64999999999418,,False,1.0
154,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
155,LOW,True,2026-08-13T15:15:34,2734.0,4368.0,0.0,4365.5,4378.0,SL,-25.0,25.249999999996362,17.150000000001455,,False,1.0
156,LOW,True,2026-08-14T00:22:24,18444.0,4347.21,0.0,4344.71,4357.21,SL,-25.0,44.849999999996726,1.6499999999996362,,False,1.0
157,LOW,True,2026-08-14T03:54:45,9585.0,4324.56,0.0,4322.06,4334.56,SL,-25.0,25.55000000000291,32.24999999999454,,False,1.0
158,HIGH,True,2026-08-14T14:25:48,2448.0,4393.71,0.0,4396.21,4383.71,TP,100.0,13.149999999995998,101.64999999999964,,False,1.0
159,HIGH,True,2026-08-17T05:30:03,16203.0,4400.69,0.0,4403.19,4390.69,SL,-25.0,26.150000000006912,82.34999999999673,,False,1.0
160,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
161,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
162,LOW,True,2026-08-18T02:30:17,917.0,4401.39,0.0,4398.89,4411.39,SL,-25.0,25.05000000000109,7.14999999999236,,False,1.0
163,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
164,HIGH,True,2026-08-19T02:16:04,1864.0,4355.3,0.0,4357.8,4345.3,SL,-25.0,25.249999999996362,8.55000000000473,,False,1.0
165,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
166,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
167,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
168,LOW,False,,,,,,,,,,,reclaim_not_available_M15,,
169,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
170,HIGH,True,2026-08-21T03:03:26,1106.0,4537.85,0.0,4540.35,4527.85,TP,100.0,10.749999999998181,102.15000000000146,,False,5.0
171,HIGH,True,2026-08-21T06:16:34,994.0,4553.54,0.0,4556.04,4543.54,SL,-25.0,25.05000000000109,0.0,,False,1.0
172,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
173,HIGH,True,2026-08-24T01:58:43,6223.0,4637.23,0.0,4639.73,4627.23,SL,-25.0,25.250000000005457,89.04999999999745,,False,1.0
174,HIGH,True,2026-08-24T06:09:03,14043.0,4650.28,0.0,4652.78,4640.28,SL,-25.0,25.150000000003274,28.24999999999818,,False,1.0
175,HIGH,True,2026-08-24T13:30:34,934.0,4677.01,0.0,4679.51,4667.01,SL,-25.0,25.05000000000109,66.850000000004,,False,1.0
176,LOW,True,2026-08-24T18:34:58,1198.0,4632.38,0.0,4629.88,4642.38,SL,-25.0,25.74999999999818,5.050000000001091,,False,1.0
177,HIGH,False,,,,,,,,,,,reclaim_not_available_M15,,
178,LOW,True,2026-08-25T02:38:31,1411.0,4642.24,0.0,4639.74,4652.24,SL,-25.0,25.94999999999345,0.0,,False,1.0
179,LOW,True,2026-08-25T13:47:02,1022.0,4609.96,0.0,4607.46,4619.96,SL,-25.0,26.25,3.4500000000025466,,False,1.0
180,HIGH,True,2026-08-25T19:00:26,11726.0,4656.02,0.0,4658.52,4646.02,SL,-25.0,27.14999999999236,22.750000000005457,,False,1.0
181,HIGH,True,2026-08-25T20:21:18,1278.0,4666.74,0.0,4669.24,4656.74,TP,100.0,14.149999999999636,100.05000000000109,,False,7.0
