time,open,high,low,close,sar,ema9,ema21,atr14
2025.06.04 20:00,3374.87,3382.08,3370.58,3372.18,3384.59,3362.07678709637,3349.6597814780253,19.1971428571429
2025.06.05 00:00,3374.66,3381.61,3372.17,3380.18,3384.59,3365.6974296770964,3352.434346798205,17.802142857142886
2025.06.05 04:00,3380.16,3384.02,3363.82,3368.35,3332.99,3366.2279437416773,3353.8812243620046,18.374285714285726
2025.06.05 08:00,3368.43,3376.82,3361.05,3375.08,3334.0105999999996,3367.998354993342,3355.8083857836405,18.194285714285726
2025.06.05 12:00,3375.17,3403.23,3373.91,3382.89,3335.0107879999996,3370.9766839946737,3358.2703507124006,18.945714285714295
2025.06.05 16:00,3382.97,3388.35,3339.23,3353.96,3337.7395564799995,3367.573347195739,3357.878500647637,21.267857142857135
2025.06.05 20:00,3353.96,3361.23,3348.84,3352.65,3339.23,3364.5886777565916,3357.4031824069425,21.150714285714255
2025.06.06 00:00,3353.17,3363.97,3352.88,3359.26,3339.23,3363.5229422052735,3357.5719840063116,19.81642857142852
2025.06.06 04:00,3359.29,3374.44,3355.94,3373.55,3341.79,3365.528353764219,3359.0245309148286,20.555714285714227
2025.06.06 08:00,3373.52,3375.5,3352.76,3365.28,3344.2476,3365.4786830113753,3359.5932099225715,21.33999999999991
2025.06.06 12:00,3365.29,3365.3,3343.41,3353.22,3403.23,3363.0269464091,3359.013827202338,21.034285714285645
2025.06.06 16:00,3353.16,3360.86,3316.26,3322.6,3402.0336,3354.9415571272802,3355.7034792748523,22.99071428571421
2025.06.06 20:00,3322.65,3326.71,3306.93,3311.56,3398.602656,3346.2652457018244,3351.690435704411,22.889285714285663
2025.06.09 00:00,3311.26,3321.13,3298.14,3305.33,3393.10229664,3338.0781965614597,3347.475850640373,22.11142857142853
2025.06.09 04:00,3305.34,3313.34,3293.39,3311.61,3385.5053129088,3332.784557249168,3344.2153187639756,22.71499999999998
2025.06.09 08:00,3311.6,3328.46,3309.47,3319.65,3376.29378161792,3330.157645799334,3341.9821079672506,23.39714285714285
2025.06.09 12:00,3319.75,3323.34,3312.04,3319.91,3368.003403456128,3328.1081166394674,3339.9755526975005,22.76142857142859
2025.06.09 16:00,3319.96,3337.74,3310.6,3337.57,3360.5420631105153,3330.0004933115742,3339.7568660886363,23.573571428571437
2025.06.09 20:00,3337.78,3338.07,3324.81,3325.52,3353.8268567994637,3329.1043946492596,3338.462605535124,22.426428571428584
2025.06.10 00:00,3325.39,3327.79,3314.45,3316.52,3347.783171119517,3326.5875157194077,3336.467823213749,19.870714285714318
2025.06.10 04:00,3316.53,3319.82,3301.76,3307.21,3342.3438540075654,3322.7120125755264,3333.808021103408,20.275714285714322
2025.06.10 08:00,3307.16,3334.79,3306.66,3329.23,3337.448468606809,3324.0156100604213,3333.3918373667348,21.476428571428638
2025.06.10 12:00,3329.18,3342.47,3327.03,3337.03,3293.39,3326.618488048337,3333.722579424304,21.25785714285718
2025.06.10 16:00,3337.12,3349.06,3319.81,3321.12,3294.3716,3325.51879043867,3332.576890385731,21.722857142857194
2025.06.10 20:00,3321.1,3334.47,3319.3,3322.42,3296.559136,3324.899032350936,3331.653536714301,21.242857142857144
2025.06.11 00:00,3322.37,3335.1,3315.38,3332.38,3298.65917056,3326.395225880749,3331.719578831183,19.465714285714277
2025.06.11 04:00,3332.32,3342.82,3327.02,3341.72,3300.6752037376,3329.460180704599,3332.6287080283482,19.18142857142856
2025.06.11 08:00,3341.72,3348.49,3332.34,3344.42,3302.610595588096,3332.4521445636797,3333.7006436621346,18.69285714285709
2025.06.11 12:00,3344.42,3360.55,3326.0,3336.69,3304.4685717645725,3333.299715650944,3333.972403329213,19.735714285714227
2025.06.11 16:00,3336.68,3344.56,3327.92,3330.14,3307.8334574586984,3332.667772520755,3333.624003026557,19.567857142857058
2025.06.11 20:00,3330.14,3355.48,3319.2,3354.87,3310.9964500111764,3337.1082180166045,3335.55545729687,21.352142857142773
2025.06.12 00:00,3356.87,3373.33,3355.78,3365.66,3313.969663010506,3342.818574413284,3338.292233906245,20.732142857142787
2025.06.12 04:00,3365.67,3377.7,3362.34,3370.34,3318.7184899696654,3348.3228595306273,3341.2056671874957,20.882142857142746
2025.06.12 08:00,3370.3,3375.64,3338.55,3356.71,3324.616640972699,3350.000287624502,3342.6151519886325,22.578571428571284
2025.06.12 12:00,3356.7,3390.31,3355.3,3387.96,3329.924976875429,3357.592230099602,3346.737410898757,23.789285714285555
2025.06.12 16:00,3388.27,3398.76,3377.7,3383.56,3337.1711796503773,3362.785784079682,3350.08491899887,23.284285714285577
2025.06.12 20:00,3383.56,3389.27,3378.03,3386.74,3345.7936144993246,3367.5766272637456,3353.4171990898817,22.98428571428559
2025.06.13 00:00,3386.07,3419.84,3379.33,3416.47,3353.2089084694194,3377.3553018109965,3359.1492718998925,23.78857142857132
2025.06.13 04:00,3414.83,3444.31,3413.84,3425.2,3363.8698831143124,3386.924241448797,3365.1538835453566,24.881428571428476
2025.06.13 08:00,3425.21,3428.7,3407.78,3424.32,3378.3491041537363,3394.403393159038,3370.5326214048696,24.967142857142747
2025.06.13 12:00,3424.27,3438.0,3411.44,3436.55,3390.222065406064,3402.8327145272306,3376.534201277154,25.73571428571416
2025.06.13 16:00,3436.37,3446.7,3419.18,3429.95,3399.957893632972,3408.2561716217842,3381.3901829792308,26.54785714285704
2025.06.13 20:00,3429.95,3439.36,3427.26,3433.37,3409.306314906378,3413.2789372974275,3386.11562089021,24.94428571428559
2025.06.16 00:00,3443.56,3451.4,3431.45,3436.19,3416.7850519251024,3417.861149837942,3390.6678371729176,25.180714285714192
2025.06.16 04:00,3436.2,3446.23,3426.74,3427.42,3423.708041540082,3419.7729198703537,3394.0089428844703,23.98142857142848
2025.06.16 08:00,3427.44,3430.29,3409.38,3413.74,3451.4,3418.5663358962834,3395.8026753495187,24.156428571428467
2025.06.16 12:00,3413.82,3422.56,3410.69,3415.48,3450.5596,3417.949068717027,3397.591523045017,23.90714285714277
2025.06.16 16:00,3415.44,3417.91,3382.49,3399.34,3449.736008,3414.2272549736217,3397.75047549547,23.78785714285708
2025.06.16 20:00,3399.33,3400.15,3382.81,3385.25,3447.04616768,3408.4318039788977,3396.614068632245,22.52571428571425
2025.06.17 00:00,3386.79,3403.11,3385.69,3394.24,3444.4639209728,3405.5934431831183,3396.398244211132,22.297142857142802
2025.06.17 04:00,3394.25,3402.42,3373.58,3393.89,3441.9849641338883,3403.2527545464945,3396.17022201012,23.554285714285687
2025.06.17 08:00,3393.88,3395.31,3377.74,3378.75,3437.880666285855,3398.352203637196,3394.5865654637455,21.915714285714255
2025.06.17 12:00,3378.75,3400.04,3375.66,3386.59,3434.022626308704,3395.999762909757,3393.8596049670414,21.480714285714278
2025.06.17 16:00,3386.69,3397.33,3366.11,3382.82,3430.3960687301815,3393.363810327806,3392.8560045154923,22.216428571428576
2025.06.17 20:00,3382.76,3392.36,3381.23,3388.38,3425.253183231767,3392.3670482622447,3392.449095014084,21.11428571428573
2025.06.18 00:00,3390.35,3395.95,3382.82,3385.61,3420.5217285732256,3391.0156386097956,3391.8273591037128,20.086428571428566
2025.06.18 04:00,3385.56,3399.89,3370.52,3395.06,3416.1687902873678,3391.824510887837,3392.1212355488296,21.319999999999993
2025.06.18 08:00,3395.05,3395.54,3376.98,3383.44,3412.1640870643782,3390.1476087102697,3391.332032317118,21.220714285714255
2025.06.18 12:00,3383.44,3389.71,3375.38,3386.5,3408.479760099228,3389.418086968216,3390.8927566519255,20.852142857142805
2025.06.18 16:00,3386.54,3396.67,3373.73,3390.88,3405.0901792912896,3389.710469574573,3390.891596956296,20.99714285714282
2025.06.18 20:00,3390.86,3395.65,3362.4,3369.2,3401.9717649479862,3385.6083756596586,3388.9196335966326,22.524285714285686
2025.06.19 00:00,3369.91,3383.18,3369.19,3379.35,3398.0145884531876,3384.356700527727,3388.0496669060294,20.99357142857138
2025.06.19 04:00,3379.33,3387.82,3369.61,3374.43,3395.65,3382.3713604221816,3386.8115153691174,21.055714285714227
2025.06.19 08:00,3374.41,3375.18,3347.39,3368.59,3392.3250000000003,3379.6150883377454,3385.1550139719247,21.76499999999993
2025.06.19 12:00,3368.59,3378.88,3363.42,3367.83,3387.82,3377.2580706701965,3383.5800127017496,20.809285714285636
2025.06.19 16:00,3368.0,3372.83,3361.36,3370.97,3382.9684,3376.0004565361573,3382.4336479106814,20.373571428571324
2025.06.19 20:00,3370.98,3375.31,3365.74,3370.37,3378.88,3374.8743652289263,3381.3369526460738,19.315714285714186
2025.06.20 00:00,3369.85,3370.31,3361.79,3368.01,3375.31,3373.501492183141,3380.125411496431,17.698571428571338
2025.06.20 04:00,3368.02,3368.22,3344.63,3354.13,3375.31,3369.627193746513,3377.7621922694825,18.588571428571306
2025.06.20 08:00,3354.13,3355.15,3340.24,3350.87,3371.0148,3365.8757549972106,3375.3174475177116,18.71571428571421
2025.06.20 12:00,3350.86,3359.04,3341.81,3344.3,3368.22,3361.560603997769,3372.4976795615557,17.84857142857136
2025.06.20 16:00,3344.5,3374.39,3342.92,3371.35,3340.24,3363.518483198215,3372.3933450559593,18.77071428571421
2025.06.20 20:00,3371.35,3371.63,3364.5,3368.4,3340.923,3364.4947865585723,3372.0303136872353,18.256428571428508
2025.06.23 00:00,3389.44,3396.58,3358.3,3365.56,3341.5923399999997,3364.707829246858,3371.442103352032,19.35214285714277
2025.06.23 04:00,3365.62,3367.94,3351.83,3358.37,3343.7918463999995,3363.440263397487,3370.253730320029,18.127857142857064
2025.06.23 08:00,3358.36,3362.17,3346.83,3361.69,3345.9033725439995,3363.09021071799,3369.4752093818443,18.22428571428566
2025.06.23 12:00,3361.67,3381.89,3355.77,3360.32,3346.83,3362.536168574392,3368.6429176198585,18.78928571428565
2025.06.23 16:00,3360.3,3393.35,3359.66,3389.75,3346.83,3367.9789348595136,3370.5617432907807,19.21071428571423
2025.06.23 20:00,3389.72,3391.48,3367.07,3368.98,3348.8199999999997,3368.1791478876107,3370.4179484461642,19.84999999999993
2025.06.24 00:00,3366.61,3369.38,3333.04,3350.96,3396.58,3364.7353183100886,3368.6490440419675,21.626428571428526
2025.06.24 04:00,3350.98,3357.78,3342.1,3348.44,3395.3092,3361.476254648071,3366.8118582199704,22.06285714285711
2025.06.24 08:00,3348.41,3348.66,3315.99,3327.15,3394.0638160000003,3354.6110037184567,3363.2062347454275,23.783571428571406
2025.06.24 12:00,3327.17,3328.78,3304.37,3314.6,3390.94086336,3346.6088029747657,3358.787486132207,23.84214285714288
2025.06.24 16:00,3314.58,3320.29,3295.23,3318.29,3385.7466115584,3340.9450423798125,3355.1058964838244,24.56714285714285
2025.06.24 20:00,3318.38,3325.15,3315.54,3322.93,3378.5052826337283,3337.34203390385,3352.180814985295,24.022857142857145
2025.06.25 00:00,3323.74,3329.94,3320.68,3326.83,3371.84326002303,3335.23962712308,3349.876195441177,22.436428571428603
2025.06.25 04:00,3326.85,3335.1,3325.68,3327.36,3365.7141992211873,3333.6637016984646,3347.8292685828883,22.60000000000003
2025.06.25 08:00,3327.34,3336.94,3326.39,3327.2,3360.0754632834924,3332.370961358772,3345.9538805298985,20.619285714285777
2025.06.25 12:00,3327.22,3329.41,3318.02,3320.52,3354.887826220813,3330.0007690870175,3343.641709572635,20.2821428571429
2025.06.25 16:00,3320.53,3335.04,3311.84,3334.62,3350.115200123148,3330.924615269614,3342.8215541569407,20.843571428571448
2025.06.25 20:00,3334.64,3335.9,3324.62,3332.12,3345.7243841132963,3331.1636922156913,3341.8486855972187,19.78357142857147
2025.06.26 00:00,3334.18,3339.91,3331.1,3333.82,3341.6848333842327,3331.694953772553,3341.1188050883807,18.006428571428604
2025.06.26 04:00,3333.82,3343.05,3329.15,3333.84,3295.23,3332.1239630180426,3340.4570955348913,17.255714285714333
2025.06.26 08:00,3333.83,3350.21,3330.88,3348.04,3296.1864,3335.3071704144345,3341.1464504862647,16.04071428571432
2025.06.26 12:00,3348.01,3348.66,3321.48,3321.89,3298.3473440000002,3332.623736331548,3339.395864078422,16.862142857142857
2025.06.26 16:00,3321.89,3333.16,3309.87,3331.22,3300.4218502400004,3332.3429890652387,3338.6526037076565,16.192142857142848
2025.06.26 20:00,3331.18,3336.29,3327.63,3327.66,3302.4133762304004,3331.4063912521915,3337.6532760978694,15.067142857142816
2025.06.27 00:00,3327.32,3327.87,3313.17,3318.74,3304.3252411811845,3328.8731130017536,3335.9338873616994,14.327142857142807
2025.06.27 04:00,3318.68,3321.86,3290.94,3293.86,3350.21,3321.870490401403,3332.1089885106358,15.84928571428566
2025.06.27 08:00,3293.94,3300.88,3281.78,3289.3,3349.0246,3315.3563923211227,3328.217262282396,16.55214285714278
2025.06.27 12:00,3289.32,3290.85,3269.36,3269.94,3346.334816,3306.2731138568984,3322.919329347633,17.414285714285615
2025.06.27 16:00,3270.0,3278.45,3255.84,3277.47,3341.71632704,3300.512491085519,3318.7875721342116,18.27571428571415
2025.06.27 20:00,3277.5,3282.71,3268.28,3274.5,3334.8462208768,3295.3099928684155,3314.761429212919,18.492857142857005
2025.06.30 00:00,3273.52,3281.39,3246.66,3264.42,3328.525723206656,3289.1319942947325,3310.1849356481084,19.31642857142845
2025.06.30 04:00,3264.41,3286.17,3259.41,3285.49,3320.3391508859904,3288.403595435786,3307.9399414982804,20.422142857142738
2025.06.30 08:00,3285.44,3296.65,3284.5,3289.04,3312.9712357973913,3288.530876348629,3306.221764998437,20.660714285714178
2025.06.30 12:00,3289.01,3289.01,3274.45,3281.93,3306.340112217652,3287.2107010789036,3304.0134227258513,20.709999999999898
2025.06.30 16:00,3281.94,3297.37,3277.83,3297.18,3300.3721009958867,3289.2045608631233,3303.3922024780463,20.724999999999902
2025.06.30 20:00,3297.19,3309.37,3291.9,3302.88,3246.66,3291.939648690499,3303.3456386164057,20.03142857142847
2025.07.01 00:00,3303.01,3314.73,3302.1,3314.63,3247.9141999999997,3296.4777189523993,3304.371489651278,19.26999999999991
2025.07.01 04:00,3314.62,3322.91,3313.8,3322.82,3250.5868319999995,3301.7461751619194,3306.048626955707,19.302142857142755
2025.07.01 08:00,3322.82,3342.3,3322.79,3339.42,3254.9262220799997,3309.280940129536,3309.0823881415513,19.645714285714213
2025.07.01 12:00,3339.43,3357.82,3338.1,3354.49,3261.9161243135995,3318.3227521036288,3313.2103528559555,18.845714285714227
2025.07.01 16:00,3354.45,3355.41,3336.92,3341.66,3271.5065118822395,3322.9902016829033,3315.7966844145053,18.80214285714279
2025.07.01 20:00,3341.6,3342.06,3336.74,3338.87,3280.1378606940157,3326.1661613463225,3317.8942585586415,17.647142857142818
2025.07.02 00:00,3337.96,3344.89,3334.5,3338.87,3287.906074624614,3328.7069290770582,3319.8011441442195,16.77428571428569
2025.07.02 04:00,3338.86,3342.74,3328.48,3339.97,3294.8974671621527,3330.959543261647,3321.6346764947452,16.762142857142827
2025.07.02 08:00,3339.95,3343.79,3327.4,3333.42,3301.1897204459374,3331.451634609318,3322.706069540677,15.452142857142816
2025.07.02 12:00,3333.39,3350.97,3332.94,3346.57,3306.852748401344,3334.4753076874545,3324.875517764252,14.828571428571353
2025.07.02 16:00,3346.57,3349.06,3333.81,3348.59,3311.9494735612097,3337.2982461499637,3327.0313797856834,15.049999999999917
2025.07.02 20:00,3348.58,3360.03,3347.28,3356.93,3316.5365262050886,3341.224596919971,3329.749436168803,14.918571428571335
2025.07.03 00:00,3357.6,3365.77,3343.42,3344.62,3321.755743060478,3341.9036775359773,3331.101305608003,15.119285714285617
2025.07.03 04:00,3344.66,3351.75,3341.77,3350.64,3327.917739032011,3343.650942028782,3332.8775505527296,14.584285714285633
2025.07.03 08:00,3350.66,3363.57,3350.05,3356.05,3333.2170555675293,3346.130753623026,3334.9841368661178,14.647857142857053
2025.07.03 12:00,3356.06,3356.18,3311.47,3324.38,3365.77,3341.7806028984214,3334.0201244237433,17.190714285714222
2025.07.03 16:00,3324.45,3338.38,3322.02,3333.81,3364.684,3340.1864823187375,3334.001022203403,16.965714285714217
2025.07.03 20:00,3333.79,3334.75,3325.22,3325.85,3363.61972,3337.3191858549903,3333.260020184912,16.23785714285707
2025.07.04 00:00,3325.5,3331.88,3323.41,3328.87,3362.5767256,3335.6293486839922,3332.860927440829,15.522142857142818
2025.07.04 04:00,3328.86,3342.11,3326.04,3340.75,3361.554591088,3336.653478947194,3333.578115855299,16.28999999999996
2025.07.04 08:00,3340.76,3344.92,3336.33,3342.74,3360.55289926624,3337.870783157755,3334.411014413908,16.16142857142855
2025.07.04 12:00,3342.73,3342.98,3331.33,3333.8,3359.571241280915,3337.056626526204,3334.355467649007,15.975000000000003
2025.07.04 16:00,3333.84,3337.9,3330.64,3336.77,3358.6092164552965,3336.9993012209634,3334.574970590006,15.32285714285717
2025.07.07 00:00,3334.37,3342.39,3321.58,3326.44,3357.6664321261906,3334.887440976771,3333.8354278090965,15.521428571428613
2025.07.07 04:00,3326.44,3327.59,3305.18,3307.6,3356.742503483667,3329.429952781417,3331.45038891736,16.032857142857207
2025.07.07 08:00,3307.65,3315.15,3300.51,3310.02,3354.68000334432,3325.5479622251337,3329.5021717430545,16.167857142857198
2025.07.07 12:00,3310.0,3312.66,3296.27,3309.48,3351.429803143661,3322.3343697801074,3327.6819743118676,15.742142857142909
2025.07.07 16:00,3309.46,3327.92,3306.01,3327.26,3347.0170188921684,3323.3194958240865,3327.6436130107886,16.594285714285753
2025.07.07 20:00,3327.23,3340.24,3327.17,3336.18,3342.957257380795,3325.8915966592695,3328.419648191626,16.562142857142877
2025.07.08 00:00,3338.79,3345.65,3330.98,3334.13,3296.27,3327.5392773274157,3328.9387710832966,14.416428571428593
2025.07.08 04:00,3334.15,3337.84,3327.28,3329.51,3297.2576,3327.933421861933,3328.9907009848152,14.002142857142866
2025.07.08 08:00,3329.5,3339.29,3323.16,3323.57,3298.225448,3327.060737489546,3328.4979099861957,14.47357142857143
2025.07.08 12:00,3323.58,3329.73,3319.79,3328.02,3299.1739390400003,3327.252589991637,3328.4544636238143,14.578571428571417
2025.07.08 16:00,3328.04,3328.58,3286.98,3300.42,3345.65,3321.8860719933095,3325.9058760216494,16.402142857142827
2025.07.08 20:00,3300.41,3310.25,3299.2,3301.54,3344.4766,3317.816857594648,3323.6907963833173,16.577857142857116
2025.07.09 00:00,3301.56,3307.87,3297.13,3307.0,3343.326668,3315.653486075719,3322.173451257561,16.512857142857094
2025.07.09 04:00,3307.01,3307.1,3284.87,3293.77,3342.1997346400003,3311.276788860575,3319.591319325055,17.582142857142795
2025.07.09 08:00,3293.8,3297.65,3282.56,3284.88,3339.9065452544005,3305.9974310884604,3316.4357448409587,17.173571428571382
2025.07.09 12:00,3284.82,3297.44,3283.11,3296.29,3336.4657525391362,3304.055944870768,3314.6043134917804,16.596428571428497
2025.07.09 16:00,3296.32,3313.15,3291.77,3311.73,3333.231407386788,3305.5907558966146,3314.343012265255,17.077857142857084
2025.07.09 20:00,3311.71,3316.72,3307.97,3313.49,3330.1911229435805,3307.1706047172916,3314.265465695686,16.53214285714281
2025.07.10 00:00,3313.43,3321.74,3312.49,3317.57,3327.333255566966,3309.2504837738334,3314.565877905169,15.627857142857104
2025.07.10 04:00,3317.49,3326.18,3314.75,3322.1,3282.56,3311.820387019067,3315.2507980956084,15.510714285714256
2025.07.10 08:00,3322.11,3330.03,3319.71,3328.57,3283.4324,3315.1703096152537,3316.4616346323714,15.199999999999976
2025.07.10 12:00,3328.57,3330.18,3317.7,3323.62,3285.296304,3316.8602476922033,3317.1123951203376,15.337142857142839
2025.07.10 16:00,3323.67,3329.28,3309.92,3314.95,3287.98932576,3316.4781981537626,3316.915813745761,15.567857142857125
2025.07.10 20:00,3314.96,3325.85,3314.54,3323.86,3290.5207662144003,3317.9545585230103,3317.547103405237,15.66571428571426
2025.07.11 00:00,3324.14,3336.01,3321.67,3330.42,3292.900320241536,3320.4476468184084,3318.717366732034,13.71857142857142
2025.07.11 04:00,3330.38,3335.88,3325.04,3331.82,3296.349094622213,3322.722117454727,3319.90851521094,13.703571428571419
2025.07.11 08:00,3331.79,3343.69,3331.02,3332.92,3299.521967052436,3324.761693963782,3321.091377464491,13.841428571428581
2025.07.11 12:00,3332.94,3356.98,3332.69,3354.95,3303.9387703471925,3330.7993551710256,3324.1694340586278,13.988571428571435
2025.07.11 16:00,3354.96,3368.52,3349.97,3353.76,3310.3037179055295,3335.3914841368205,3326.8594855078436,14.235714285714295
2025.07.11 20:00,3353.57,3359.62,3349.16,3354.89,3318.4539973987553,3339.2911873094567,3329.4077140980394,13.95928571428573
2025.07.14 00:00,3363.88,3373.87,3358.97,3367.39,3325.4632377629296,3344.9109498475655,3332.860649180036,13.787857142857153
2025.07.14 04:00,3367.43,3370.01,3353.73,3359.55,3333.208319720861,3347.8387598780523,3335.2869538000327,14.32571428571431
2025.07.14 08:00,3359.52,3374.9,3353.69,3365.86,3339.7141885655233,3351.443007902442,3338.0663216363932,15.180000000000028
2025.07.14 12:00,3365.96,3374.49,3349.23,3349.95,3346.047634623729,3351.1444063219533,3339.146656033085,16.167857142857166
2025.07.14 16:00,3349.96,3358.85,3340.89,3347.68,3374.9,3350.451525057563,3339.922414575532,16.71357142857144
2025.07.14 20:00,3347.67,3351.56,3341.12,3343.3,3374.49,3349.02122004605,3340.229467795938,16.567857142857157
2025.07.15 00:00,3343.96,3349.26,3341.27,3347.48,3373.8179999999998,3348.7129760368402,3340.8886070872163,15.755714285714308
2025.07.15 04:00,3347.5,3361.24,3345.69,3360.07,3373.15944,3350.9843808294727,3342.6323700792873,16.058571428571437
2025.07.15 08:00,3360.05,3365.5,3356.48,3360.96,3372.5140512,3352.979504663578,3344.2985182538973,15.678571428571425
2025.07.15 12:00,3360.95,3366.2,3346.31,3348.75,3371.881570176,3352.133603730863,3344.703198412634,16.324999999999978
2025.07.15 16:00,3348.8,3352.3,3320.11,3329.15,3371.26173877248,3347.5368829846902,3343.2892712842126,17.71928571428569
2025.07.15 20:00,3329.16,3331.81,3324.75,3324.76,3369.215669221581,3342.9815063877527,3341.6047920765573,16.4885714285714
2025.07.16 00:00,3324.03,3332.48,3323.64,3330.37,3367.2514424527176,3340.459205110202,3340.5834473423247,15.79499999999997
2025.07.16 04:00,3330.37,3338.46,3324.95,3338.17,3365.3657847546087,3340.001364088162,3340.3640430384767,16.012857142857126
2025.07.16 08:00,3338.11,3342.52,3335.58,3341.96,3363.555553364424,3340.3930912705296,3340.509130034979,15.152857142857128
2025.07.16 12:00,3341.91,3342.91,3330.79,3334.44,3361.817731229847,3339.202473016424,3339.95739094089,14.85571428571425
2025.07.16 16:00,3334.48,3377.15,3319.56,3349.01,3320.11,3341.1639784131394,3340.7803554008087,17.454285714285685
2025.07.16 20:00,3349.0,3357.38,3345.92,3347.37,3319.56,3342.405182730512,3341.379414000735,16.46857142857142
2025.07.17 00:00,3347.88,3352.08,3339.6,3340.65,3319.56,3342.05414618441,3341.313103637032,16.077142857142846
2025.07.17 04:00,3340.69,3344.6,3336.21,3342.61,3320.7118,3342.165316947528,3341.4310033063925,15.930714285714261
2025.07.17 08:00,3342.57,3342.79,3325.05,3328.65,3321.840564,3339.4622535580224,3340.2690939149024,16.6271428571428
2025.07.17 12:00,3328.65,3332.43,3309.73,3312.99,3377.15,3334.167802846418,3337.789176286275,17.137857142857094
2025.07.17 16:00,3312.97,3339.83,3311.09,3338.71,3375.8016000000002,3335.076242277135,3337.8728875329775,18.546428571428507
2025.07.17 20:00,3338.68,3340.98,3335.56,3339.03,3374.480168,3335.866993821708,3337.978079575434,17.512857142857094
2025.07.18 00:00,3341.77,3343.96,3337.87,3339.74,3373.18516464,3336.6415950573664,3338.1382541594853,15.648571428571385
2025.07.18 04:00,3339.75,3344.07,3333.71,3336.95,3371.9160613472,3336.7032760458933,3338.0302310540774,15.884285714285683
2025.07.18 08:00,3336.96,3350.24,3331.72,3347.34,3370.6723401202557,3338.830620836715,3338.876573685525,16.57571428571424
2025.07.18 12:00,3347.46,3361.12,3347.34,3359.8,3369.4534933178506,3343.024496669372,3340.778703350477,16.59499999999992
2025.07.18 16:00,3359.82,3360.17,3351.06,3353.53,3368.2590234514937,3345.1255973354982,3341.937912136797,16.749999999999925
2025.07.18 20:00,3353.54,3353.62,3347.52,3350.34,3367.0884429824637,3346.168477868399,3342.701738306179,16.319999999999926
2025.07.21 00:00,3349.69,3354.42,3344.85,3352.15,3365.9412741228143,3347.364782294719,3343.560671187435,12.889999999999926
2025.07.21 04:00,3352.13,3358.63,3350.54,3357.7,3364.817048640358,3349.4318258357753,3344.84606471585,12.649285714285648
2025.07.21 08:00,3357.67,3370.61,3357.53,3365.86,3309.73,3352.7174606686203,3346.7564224689545,12.692142857142784
2025.07.21 12:00,3365.9,3388.5,3362.62,3387.12,3310.9476,3359.5979685348966,3350.4258386081406,13.941428571428515
2025.07.21 16:00,3387.2,3401.43,3383.48,3395.48,3314.049696,3366.7743748279177,3354.5216714619455,13.956428571428518
2025.07.21 20:00,3395.49,3399.62,3391.35,3396.92,3319.29251424,3372.8034998623343,3358.376064965405,12.925714285714244
2025.07.22 00:00,3396.7,3402.58,3390.4,3394.36,3324.2207633856,3377.1147998898673,3361.6473317867317,11.742857142857105
2025.07.22 04:00,3394.37,3395.76,3385.0,3390.95,3330.489502314752,3379.881839911894,3364.3112107152106,12.124285714285687
2025.07.22 08:00,3391.1,3391.77,3383.18,3388.89,3336.2567421295716,3381.6834719295152,3366.545646104737,12.302857142857116
2025.07.22 12:00,3388.82,3407.67,3384.46,3407.39,3341.562602759206,3386.8247775436125,3370.2587691861245,13.220714285714251
2025.07.22 16:00,3407.4,3432.74,3404.85,3432.02,3348.1733424832855,3395.8638220348903,3375.8734265328403,13.889999999999958
2025.07.22 20:00,3432.04,3433.36,3426.4,3431.58,3358.3213413852914,3403.007057627912,3380.9376604844,13.40285714285712
2025.07.23 00:00,3431.75,3438.9,3426.1,3428.62,3368.8267535913506,3408.1296461023303,3385.2724186221817,13.666428571428554
2025.07.23 04:00,3428.67,3430.62,3419.02,3423.44,3380.0384730167343,3411.1917168818645,3388.7421987474377,14.059285714285696
2025.07.23 08:00,3423.43,3429.54,3416.25,3428.3,3389.4563173340566,3414.613373505492,3392.3383624976705,14.324999999999967
2025.07.23 12:00,3428.36,3433.64,3419.84,3419.88,3397.3673065606076,3415.666698804394,3394.842147725155,14.73285714285708
2025.07.23 16:00,3419.86,3420.47,3381.36,3387.31,3438.9,3409.9953590435152,3394.157407022868,16.592142857142775
2025.07.23 20:00,3387.3,3395.88,3385.65,3387.05,3437.7492,3405.406287234812,3393.511279111698,15.474285714285626
2025.07.24 00:00,3387.85,3393.18,3386.41,3391.34,3436.6214160000004,3402.59302978785,3393.3138901015436,14.675714285714209
2025.07.24 04:00,3391.35,3393.23,3374.63,3382.42,3435.5161876800003,3398.55842383028,3392.3235364559487,15.413571428571347
2025.07.24 08:00,3382.42,3382.76,3365.75,3369.57,3433.0807401728002,3392.7607390642243,3390.2550331417715,15.758571428571374
2025.07.24 12:00,3369.46,3369.97,3352.5,3353.34,3429.0408957624322,3384.8765912513795,3386.899121037974,16.23785714285706
2025.07.24 16:00,3353.3,3377.28,3351.24,3366.84,3422.9176241014375,3381.2692730011036,3385.0755645799763,17.48428571428565
2025.07.24 20:00,3366.81,3373.31,3366.19,3368.43,3415.7498616912935,3378.701418400883,3383.562331436342,16.334999999999926
2025.07.25 00:00,3367.78,3373.34,3364.94,3372.06,3409.298875522164,3377.3731347207063,3382.516664942129,14.942857142857084
2025.07.25 04:00,3372.08,3372.53,3357.81,3360.78,3403.4929879699475,3374.054507776565,3380.5406044928445,15.497142857142814
2025.07.25 08:00,3360.87,3362.15,3344.44,3345.31,3398.267689172953,3368.305606221252,3377.3378222662222,15.84785714285709
