window_id,structural_level_id,structural_episode_id,sweep_event_id,true_break_event_id,timestamp,source_tf,side,direction,level_price,price_at_event,penetration_pips,regime_at_event,structure_trend_at_event,atr_at_event,consumer,label_retest_occurred,label_retest_hold_or_fail,label_plus1r_before_minus1r,label_continuation_1atr_before_failure
w3,Monthly-Low_2026.04.01,Monthly-Low_2026.04.01__ep51,1113,1114,2026-05-29 12:15:00,PERIOD_M15,Monthly-Low,BUY,4510.0,4528.85,188.5,WEAK_TREND,UP,9.10714,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.05,Asia-High_2026.06.05__ep3,1334,1335,2026-06-05 16:00:00,PERIOD_H1,Asia-High,SELL,4473.92,4405.93,679.9,WEAK_TREND,DOWN,18.44143,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.05,Asia-High_2026.06.05__ep3,1334,1336,2026-06-05 17:00:00,PERIOD_H1,Asia-High,SELL,4473.92,4365.64,1082.8,WEAK_TREND,DOWN,21.43429,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.05,Asia-High_2026.06.05__ep3,1334,1339,2026-06-05 18:15:00,PERIOD_M5,Asia-High,SELL,4473.92,4352.78,1211.4,STRONG_TREND,DOWN,9.95571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.05,Asia-High_2026.06.05__ep3,1334,1341,2026-06-05 19:00:00,PERIOD_H1,Asia-High,SELL,4473.92,4335.31,1386.1,WEAK_TREND,DOWN,23.64429,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.05 23:10,Equal-Low_2026.06.05 23:10__ep1,1351,1352,2026-06-05 20:00:00,PERIOD_H4,Equal-Low,BUY,4313.72,4344.45,307.3,STRONG_TREND,DOWN,42.365,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.08,Asia-High_2026.06.08__ep1,1353,1355,2026-06-08 00:00:00,PERIOD_D1,Asia-High,SELL,4473.92,4328.58,1453.4,STRONG_TREND,DOWN,102.34,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.08,Asia-High_2026.06.08__ep1,1353,1405,2026-06-08 16:00:00,PERIOD_H4,Asia-High,SELL,4353.16,4332.96,202.0,STRONG_TREND,DOWN,47.17143,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Daily-High_2026.06.08,Daily-High_2026.06.08__ep1,1446,1449,2026-06-09 17:45:00,PERIOD_M15,Daily-High,SELL,4353.16,4284.8,683.6,WEAK_TREND,UP,12.57214,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Daily-High_2026.06.08,Daily-High_2026.06.08__ep2,1458,1459,2026-06-09 20:00:00,PERIOD_H4,Daily-High,SELL,4353.16,4251.87,1012.9,STRONG_TREND,DOWN,48.86929,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Daily-High_2026.06.08,Daily-High_2026.06.08__ep2,1458,1471,2026-06-09 22:15:00,PERIOD_M15,Daily-High,SELL,4353.16,4258.52,946.4,WEAK_TREND,DOWN,13.43143,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.10,Asia-High_2026.06.10__ep1,1476,1478,2026-06-10 01:45:00,PERIOD_M15,Asia-High,SELL,4351.33,4249.08,1022.5,STRONG_TREND,DOWN,7.76214,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Equal-Low_2026.06.10 07:55,Equal-Low_2026.06.10 07:55__ep1,1483,1484,2026-06-10 08:45:00,PERIOD_M15,Equal-Low,BUY,4173.61,4197.92,243.1,STRONG_TREND,DOWN,9.485,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-Low_2026.06.10,Asia-Low_2026.06.10__ep3,1492,1493,2026-06-10 17:00:00,PERIOD_H1,Asia-Low,BUY,4172.31,4179.42,71.1,STRONG_TREND,DOWN,27.62143,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1497,2026-06-11 00:00:00,PERIOD_H4,Asia-High,SELL,4247.03,4071.08,1759.5,STRONG_TREND,DOWN,47.35714,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1499,2026-06-11 01:15:00,PERIOD_M15,Asia-High,SELL,4247.03,4055.99,1910.4,STRONG_TREND,DOWN,10.84714,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1501,2026-06-11 02:15:00,PERIOD_M15,Asia-High,SELL,4247.03,4029.74,2172.9,STRONG_TREND,DOWN,15.04643,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.11 11:55,Equal-High_2026.06.11 11:55__ep1,1522,1523,2026-06-11 00:00:00,PERIOD_D1,Equal-High,SELL,4085.73,4071.08,146.5,STRONG_TREND,DOWN,109.30929,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1525,2026-06-11 12:30:00,PERIOD_M5,Asia-High,SELL,4117.84,4079.23,386.1,STRONG_TREND,UP,4.86857,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1527,2026-06-11 13:30:00,PERIOD_M5,Asia-High,SELL,4117.84,4087.49,303.5,WEAK_TREND,UP,5.38429,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1530,2026-06-11 15:00:00,PERIOD_M5,Asia-High,SELL,4117.84,4080.17,376.7,WEAK_TREND,UP,5.51,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.11,Asia-High_2026.06.11__ep1,1496,1535,2026-06-11 16:00:00,PERIOD_M30,Asia-High,SELL,4117.84,4081.67,361.7,WEAK_TREND,DOWN,15.42214,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w3,Daily-High_2026.06.11,Daily-High_2026.06.11__ep7,1574,1575,2026-06-12 03:45:00,PERIOD_M5,Daily-High,SELL,4219.99,4203.75,162.4,RANGING,UP,8.32929,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.12 08:10,Equal-Low_2026.06.12 08:10__ep1,1582,1583,2026-06-12 00:00:00,PERIOD_D1,Equal-Low,BUY,4182.59,4210.52,279.3,STRONG_TREND,DOWN,119.46214,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.12 10:30,Equal-Low_2026.06.12 10:30__ep1,1586,1588,2026-06-12 00:00:00,PERIOD_D1,Equal-Low,BUY,4170.53,4210.52,399.9,STRONG_TREND,DOWN,119.46214,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.12 17:55,Equal-Low_2026.06.12 17:55__ep1,1606,1607,2026-06-12 00:00:00,PERIOD_D1,Equal-Low,BUY,4202.61,4210.52,79.1,STRONG_TREND,DOWN,119.46214,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.12 23:25,Equal-Low_2026.06.12 23:25__ep1,1629,1632,2026-06-15 01:30:00,PERIOD_M5,Equal-Low,BUY,4213.65,4286.3,726.5,VOLATILE,UP,11.50286,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-High_2026.06.07,Weekly-High_2026.06.07__ep15,1736,1740,2026-06-17 22:00:00,PERIOD_H1,Weekly-High,SELL,4363.18,4285.83,773.5,WEAK_TREND,UP,22.55571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Weekly-High_2026.06.07,Weekly-High_2026.06.07__ep15,1736,1744,2026-06-17 23:00:00,PERIOD_H1,Weekly-High,SELL,4363.18,4235.59,1275.9,WEAK_TREND,UP,27.07143,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-High_2026.06.07,Weekly-High_2026.06.07__ep15,1736,1748,2026-06-18 00:00:00,PERIOD_H4,Weekly-High,SELL,4363.18,4257.56,1056.2,RANGING,UP,36.09714,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-Low_2026.06.22 03:00,Equal-Low_2026.06.22 03:00__ep2,1803,1804,2026-06-22 04:00:00,PERIOD_H1,Equal-Low,BUY,4141.71,4200.65,589.4,WEAK_TREND,UP,21.52286,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.24 16:55,Equal-Low_2026.06.24 16:55__ep1,1916,1917,2026-06-24 17:00:00,PERIOD_M30,Equal-Low,BUY,4037.46,4038.17,7.1,STRONG_TREND,DOWN,21.02571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.25,Asia-High_2026.06.25__ep1,1925,1926,2026-06-25 00:00:00,PERIOD_D1,Asia-High,SELL,4111.8,3998.99,1128.1,STRONG_TREND,DOWN,126.88429,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,Asia-High_2026.06.30__ep1,2058,2059,2026-06-30 04:15:00,PERIOD_M15,Asia-High,SELL,4075.4,3957.77,1176.3,VOLATILE,UP,10.56143,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,Asia-High_2026.06.30__ep1,2058,2064,2026-06-30 05:15:00,PERIOD_M15,Asia-High,SELL,4075.4,3957.23,1181.7,VOLATILE,DOWN,14.71071,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w4,Daily-High_2026.06.30,Daily-High_2026.06.30__ep2,29,32,2026-07-01 22:45:00,PERIOD_M15,Daily-High,SELL,4063.16,4053.66,95.0,STRONG_TREND,UP,6.14143,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Equal-High_2026.07.08 09:25,Equal-High_2026.07.08 09:25__ep1,175,176,2026-07-08 10:15:00,PERIOD_M15,Equal-High,SELL,4131.58,4117.83,137.5,WEAK_TREND,UP,6.73714,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Daily-High_2026.07.13,Daily-High_2026.07.13__ep2,380,381,2026-07-14 00:00:00,PERIOD_D1,Daily-High,SELL,4102.13,4000.79,1013.4,WEAK_TREND,DOWN,104.02643,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w4,Equal-Low_2026.07.15 15:00,Equal-Low_2026.07.15 15:00__ep1,421,426,2026-07-15 16:00:00,PERIOD_H4,Equal-Low,BUY,4042.74,4067.6,248.6,WEAK_TREND,DOWN,36.44857,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Equal-Low_2026.07.15 20:00,Equal-Low_2026.07.15 20:00__ep1,445,449,2026-07-15 21:30:00,PERIOD_M30,Equal-Low,BUY,4042.74,4074.0,312.6,STRONG_TREND,UP,14.675,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Equal-Low_2026.07.17 05:30,Equal-Low_2026.07.17 05:30__ep1,495,497,2026-07-17 06:30:00,PERIOD_M30,Equal-Low,BUY,3973.05,4000.98,279.3,WEAK_TREND,DOWN,10.52143,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Equal-High_2026.07.17 12:25,Equal-High_2026.07.17 12:25__ep1,500,501,2026-07-17 00:00:00,PERIOD_D1,Equal-High,SELL,3999.65,3976.24,234.1,STRONG_TREND,DOWN,99.14786,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Equal-Low_2026.07.20 19:40,Equal-Low_2026.07.20 19:40__ep1,572,575,2026-07-21 04:00:00,PERIOD_H1,Equal-Low,BUY,4006.38,4024.72,183.4,RANGING,DOWN,13.29429,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.07.21,Asia-Low_2026.07.21__ep2,584,586,2026-07-21 06:30:00,PERIOD_M30,Asia-Low,BUY,4000.01,4047.25,472.4,STRONG_TREND,DOWN,10.40429,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Equal-Low_2026.07.24 16:40,Equal-Low_2026.07.24 16:40__ep1,661,662,2026-07-24 17:00:00,PERIOD_H1,Equal-Low,BUY,4051.25,4067.23,159.8,STRONG_TREND,DOWN,12.84286,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Daily-Low_2026.07.28,Daily-Low_2026.07.28__ep8,750,753,2026-07-29 20:15:00,PERIOD_M15,Daily-Low,BUY,4011.28,4041.92,306.4,STRONG_TREND,DOWN,10.31071,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Daily-High_2026.07.29,Daily-High_2026.07.29__ep6,803,806,2026-07-31 04:15:00,PERIOD_M15,Daily-High,SELL,4116.22,4088.75,274.7,WEAK_TREND,UP,5.40429,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-High_2026.08.04,Asia-High_2026.08.04__ep3,873,874,2026-08-04 12:00:00,PERIOD_H1,Asia-High,SELL,4069.2,4054.83,143.7,WEAK_TREND,UP,11.90571,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Equal-Low_2026.08.04 14:00,Equal-Low_2026.08.04 14:00__ep1,876,879,2026-08-04 15:00:00,PERIOD_H1,Equal-Low,BUY,4053.99,4074.9,209.1,WEAK_TREND,UP,13.36571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.05,Asia-Low_2026.08.05__ep1,918,933,2026-08-05 14:15:00,PERIOD_M15,Asia-Low,BUY,4065.24,4170.67,1054.3,WEAK_TREND,UP,6.93429,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.05,Asia-Low_2026.08.05__ep1,918,938,2026-08-05 15:00:00,PERIOD_M30,Asia-Low,BUY,4065.24,4188.76,1235.2,STRONG_TREND,UP,13.08286,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Asia-Low_2026.08.06,Asia-Low_2026.08.06__ep1,957,958,2026-08-06 03:30:00,PERIOD_M5,Asia-Low,BUY,4065.57,4273.96,2083.9,VOLATILE,UP,8.16857,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Daily-High_2026.08.05,Daily-High_2026.08.05__ep5,966,967,2026-08-06 00:00:00,PERIOD_D1,Daily-High,SELL,4267.43,4246.61,208.2,RANGING,UP,87.58143,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.06,Asia-Low_2026.08.06__ep1,957,973,2026-08-06 00:00:00,PERIOD_D1,Asia-Low,BUY,4166.98,4246.61,796.3,RANGING,UP,87.58143,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Equal-High_2026.08.06 11:00,Equal-High_2026.08.06 11:00__ep1,976,978,2026-08-06 00:00:00,PERIOD_D1,Equal-High,SELL,4268.34,4246.61,217.3,RANGING,UP,87.58143,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.07,Asia-Low_2026.08.07__ep2,1019,1032,2026-08-07 21:15:00,PERIOD_M5,Asia-Low,BUY,4229.51,4334.83,1053.2,RANGING,UP,4.24286,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.07,Asia-Low_2026.08.07__ep2,1019,1035,2026-08-07 22:15:00,PERIOD_M15,Asia-Low,BUY,4229.51,4343.47,1139.6,WEAK_TREND,UP,9.49571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.07,Asia-Low_2026.08.07__ep2,1019,1037,2026-08-10 00:00:00,PERIOD_D1,Asia-Low,BUY,4229.51,4341.88,1123.7,WEAK_TREND,UP,94.75571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1048,2026-08-10 00:00:00,PERIOD_D1,Asia-Low,BUY,4231.25,4341.88,1106.3,WEAK_TREND,DOWN,94.75571,SH_BMS_RTO,True,AMBIGUOUS,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1051,2026-08-10 06:00:00,PERIOD_M30,Asia-Low,BUY,4247.02,4319.56,725.4,RANGING,UP,12.28214,SH_BMS_RTO,True,AMBIGUOUS,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1054,2026-08-10 06:30:00,PERIOD_M5,Asia-Low,BUY,4247.02,4327.1,800.8,WEAK_TREND,UP,4.565,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1060,2026-08-10 08:45:00,PERIOD_M15,Asia-Low,BUY,4261.74,4343.35,816.1,STRONG_TREND,UP,7.20571,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1063,2026-08-10 09:45:00,PERIOD_M15,Asia-Low,BUY,4271.27,4354.9,836.3,STRONG_TREND,UP,7.64714,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1071,2026-08-10 12:00:00,PERIOD_M30,Asia-Low,BUY,4313.27,4346.4,331.3,STRONG_TREND,UP,10.90571,SH_BMS_RTO,True,AMBIGUOUS,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Equal-High_2026.08.10 16:40,Equal-High_2026.08.10 16:40__ep1,1077,1078,2026-08-10 17:00:00,PERIOD_H1,Equal-High,SELL,4337.59,4317.73,198.6,STRONG_TREND,UP,15.31929,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1081,2026-08-10 17:00:00,PERIOD_M30,Asia-Low,BUY,4313.27,4317.73,44.6,STRONG_TREND,UP,9.55214,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1083,2026-08-10 17:30:00,PERIOD_M30,Asia-Low,BUY,4313.27,4345.38,321.1,STRONG_TREND,UP,11.085,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1088,2026-08-10 18:00:00,PERIOD_H1,Asia-Low,BUY,4313.27,4345.36,320.9,STRONG_TREND,UP,16.57929,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1091,2026-08-10 19:00:00,PERIOD_H1,Asia-Low,BUY,4313.27,4358.42,451.5,WEAK_TREND,UP,15.78286,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1097,2026-08-10 20:45:00,PERIOD_M5,Asia-Low,BUY,4313.27,4360.09,468.2,STRONG_TREND,UP,3.58857,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1105,2026-08-10 22:00:00,PERIOD_M30,Asia-Low,BUY,4313.27,4378.4,651.3,STRONG_TREND,UP,12.98571,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Asia-Low_2026.08.10,Asia-Low_2026.08.10__ep1,1047,1111,2026-08-10 23:00:00,PERIOD_M5,Asia-Low,BUY,4313.27,4388.09,748.2,STRONG_TREND,UP,4.25,SH_BMS_RTO,True,AMBIGUOUS,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.11,Asia-Low_2026.08.11__ep1,1117,1118,2026-08-11 05:45:00,PERIOD_M15,Asia-Low,BUY,4315.9,4418.22,1023.2,VOLATILE,UP,10.58714,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Daily-High_2026.08.10,Daily-High_2026.08.10__ep1,1123,1125,2026-08-11 08:45:00,PERIOD_M15,Daily-High,SELL,4395.05,4376.96,180.9,STRONG_TREND,UP,9.50286,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.11,Asia-Low_2026.08.11__ep2,1135,1167,2026-08-11 18:45:00,PERIOD_M15,Asia-Low,BUY,4359.56,4375.73,161.7,STRONG_TREND,UP,11.11929,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.13,Asia-Low_2026.08.13__ep1,1238,1240,2026-08-13 03:45:00,PERIOD_M15,Asia-Low,BUY,4366.39,4440.05,736.6,STRONG_TREND,UP,7.095,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w4,Weekly-High_2026.08.02,Weekly-High_2026.08.02__ep20,1297,1306,2026-08-13 22:15:00,PERIOD_M5,Weekly-High,SELL,4371.63,4346.66,249.7,WEAK_TREND,UP,3.59643,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Weekly-High_2026.08.02,Weekly-High_2026.08.02__ep22,1309,1310,2026-08-14 03:30:00,PERIOD_M30,Weekly-High,SELL,4371.63,4339.37,322.6,WEAK_TREND,DOWN,9.34643,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Daily-Low_2026.08.13,Daily-Low_2026.08.13__ep3,1319,1320,2026-08-14 15:30:00,PERIOD_M30,Daily-Low,BUY,4343.58,4379.99,364.1,STRONG_TREND,DOWN,9.97214,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w4,Daily-High_2026.08.14,Daily-High_2026.08.14__ep15,1356,1362,2026-08-17 15:30:00,PERIOD_M30,Daily-High,SELL,4396.91,4385.63,112.8,RANGING,DOWN,9.34857,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Equal-Low_2026.08.18 16:00,Equal-Low_2026.08.18 16:00__ep1,1392,1397,2026-08-18 16:45:00,PERIOD_M15,Equal-Low,BUY,4388.37,4400.82,124.5,RANGING,UP,8.325,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w4,Daily-Low_2026.08.18,Daily-Low_2026.08.18__ep4,1428,1431,2026-08-19 04:45:00,PERIOD_M15,Daily-Low,BUY,4328.94,4355.32,263.8,WEAK_TREND,UP,8.64714,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep1,1479,1480,2026-08-20 05:00:00,PERIOD_M30,Asia-Low,BUY,4332.89,4489.43,1565.4,STRONG_TREND,UP,12.91643,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep1,1479,1491,2026-08-20 13:30:00,PERIOD_M30,Asia-Low,BUY,4477.67,4493.56,158.9,WEAK_TREND,UP,9.16429,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep1,1479,1494,2026-08-20 14:30:00,PERIOD_M5,Asia-Low,BUY,4477.67,4484.13,64.6,WEAK_TREND,DOWN,3.875,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep3,1501,1503,2026-08-20 18:00:00,PERIOD_M30,Asia-Low,BUY,4477.67,4515.66,379.9,WEAK_TREND,DOWN,14.22,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep3,1501,1504,2026-08-20 18:30:00,PERIOD_M30,Asia-Low,BUY,4477.67,4532.27,546.0,STRONG_TREND,DOWN,15.46857,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep3,1501,1512,2026-08-20 00:00:00,PERIOD_D1,Asia-Low,BUY,4477.67,4522.7,450.3,STRONG_TREND,UP,103.015,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w4,Asia-Low_2026.08.20,Asia-Low_2026.08.20__ep3,1501,1515,2026-08-20 20:00:00,PERIOD_H4,Asia-Low,BUY,4477.67,4509.77,321.0,WEAK_TREND,UP,42.57143,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
